run,sv_x,sv_y,sv_z,nv_x,nv_y,nv_z,hp_x,hp_y,hp_z,sp_x,sp_y,sp_z,Collision_speed
20808.0,1.7987756729125977,0.0,0.0,0.0,-1.9325472116470337,-7.210615158081055,-0.10133302956819534,-8.859249114990234,14.948894500732422,-0.032016903162002563,-9.0,15.0,7.678756564306887
20808.0,1.7987756729125977,0.0,0.0,0.0,-1.8844289779663086,-7.205071926116943,0.012547476217150688,-8.846237182617188,15.021185874938965,-0.002037307247519493,-9.0,15.0,7.661574882556132
20808.0,1.7987756729125977,0.0,0.0,0.0,-1.7252717018127441,-7.26637077331543,-0.004822355229407549,-8.862231254577637,14.940736770629883,0.027942288666963577,-9.0,15.0,7.681946415443913
20808.0,1.7987756729125977,0.0,0.0,0.0,-1.6264524459838867,-7.287882328033447,0.08349493891000748,-8.861207008361816,14.944422721862793,0.0579218864440918,-9.0,15.0,7.6807662035533975
20814.0,1.7987756729125977,0.0,0.0,0.0,-5.414237022399902,5.1321282386779785,0.1415824592113495,-8.860527992248535,15.012805938720703,0.41767701506614685,-9.0,15.0,7.67387101570895
20828.0,1.7987756729125977,0.0,0.0,0.0,-1.9427525997161865,-7.2088494300842285,-0.098269522190094,-8.86056900024414,14.95045280456543,0.0579218864440918,-9.0,15.0,7.679673948693179
20828.0,1.7987756729125977,0.0,0.0,0.0,-1.8327003717422485,-7.244421005249023,-0.061007097363471985,-8.866805076599121,14.936029434204102,0.08790148049592972,-9.0,15.0,7.686092682086318
20828.0,1.7987756729125977,0.0,0.0,0.0,-1.7791515588760376,-7.2333292961120605,0.10521845519542694,-8.846159934997559,15.004289627075195,0.11788107454776764,-9.0,15.0,7.663029872377582
20828.0,1.7987756729125977,0.0,0.0,0.0,-1.6346592903137207,-7.285954475402832,0.09019767493009567,-8.861037254333496,14.943885803222656,0.14786067605018616,-9.0,15.0,7.68067950558186
20830.0,1.7987756729125977,0.0,0.0,0.0,-5.2883381843566895,5.273680686950684,-0.09156490862369537,-8.862380981445312,14.940979957580566,-0.032016903162002563,-9.0,15.0,7.682045482419417
20830.0,1.7987756729125977,0.0,0.0,0.0,-5.321503639221191,5.217494487762451,-0.029791448265314102,-8.849098205566406,14.991538047790527,-0.002037307247519493,-9.0,15.0,7.666566601044919
20830.0,1.7987756729125977,0.0,0.0,0.0,-5.3950371742248535,5.143204212188721,0.028481509536504745,-8.850471496582031,14.990612983703613,0.027942288666963577,-9.0,15.0,7.667761684737046
20830.0,1.7987756729125977,0.0,0.0,0.0,-5.478432655334473,5.061759948730469,0.15951836109161377,-8.854796409606934,14.975035667419434,0.0579218864440918,-9.0,15.0,7.672693911973587
20832.0,1.7987756729125977,0.0,0.0,0.0,7.22973108291626,1.8776524066925049,-0.0950058102607727,-8.865605354309082,14.957097053527832,0.17784027755260468,-9.0,15.0,7.683110371731435
20832.0,1.7987756729125977,0.0,0.0,0.0,7.219696044921875,1.8860851526260376,0.06920623779296875,-8.868904113769531,15.069062232971191,0.2078198790550232,-9.0,15.0,7.675736009304296
20832.0,1.7987756729125977,0.0,0.0,0.0,7.1721649169921875,2.0828707218170166,0.023856651037931442,-8.863621711730957,14.951387405395508,0.2377994805574417,-9.0,15.0,7.682050075719371
20832.0,1.7987756729125977,0.0,0.0,0.0,7.141478538513184,2.178453207015991,0.06110581010580063,-8.861602783203125,14.956099510192871,0.26777908205986023,-9.0,15.0,7.679971978787126
