run,sv_x,sv_y,sv_z,nv_x,nv_y,nv_z,hp_x,hp_y,hp_z,sp_x,sp_y,sp_z,Collision_speed
170873.0,3.997279405593872,0.0,0.0,0.0,3.0281097888946533,10.570976257324219,-0.0355522558093071,6.862062931060791,12.924996376037598,-0.20190510153770447,7.0,13.0,11.700137970591792
170873.0,3.997279405593872,0.0,0.0,0.0,2.885552406311035,10.876458168029785,0.10827437043190002,7.0070881843566895,12.820109367370605,-0.13528376817703247,7.0,13.0,11.941607782112673
170873.0,3.997279405593872,0.0,0.0,0.0,2.2983832359313965,10.668991088867188,-0.05443710461258888,6.864526271820068,13.07111644744873,-0.06866244226694107,7.0,13.0,11.622744002936932
170873.0,3.997279405593872,0.0,0.0,0.0,2.249340534210205,10.783422470092773,0.03577936813235283,6.874658584594727,12.920717239379883,-0.0020411163568496704,7.0,13.0,11.718360772344672
170873.0,3.997279405593872,0.0,0.0,0.0,1.6563982963562012,10.850603103637695,-0.016689099371433258,6.938415050506592,13.136744499206543,0.06458020955324173,7.0,13.0,11.681501879152737
170877.0,3.997279405593872,0.0,0.0,0.0,3.1943302154541016,10.668591499328613,-0.08258535712957382,6.943331241607666,12.871783256530762,-0.40176910161972046,7.0,13.0,11.832194909330031
170877.0,3.997279405593872,0.0,0.0,0.0,2.9402801990509033,10.727255821228027,0.0596579909324646,6.931727886199951,12.868705749511719,-0.33514776825904846,7.0,13.0,11.819370149009604
170877.0,3.997279405593872,0.0,0.0,0.0,2.389932870864868,10.660577774047852,-0.04435700550675392,6.876293182373047,13.078811645507812,-0.26852643489837646,7.0,13.0,11.633483600921162
170877.0,3.997279405593872,0.0,0.0,0.0,2.323613405227661,10.920647621154785,0.3154312074184418,6.9862775802612305,12.920195579528809,-0.20190510153770447,7.0,13.0,11.8590879141697
170877.0,3.997279405593872,0.0,0.0,0.0,1.8482969999313354,10.772818565368652,-0.019782008603215218,6.884820938110352,13.090105056762695,-0.13528376817703247,7.0,13.0,11.638215674613589
170880.0,3.997279405593872,0.0,0.0,0.0,7.703733444213867,-8.12382698059082,-0.06591550260782242,6.9673004150390625,12.826712608337402,-0.13528376817703247,7.0,13.0,11.887906338940137
170880.0,3.997279405593872,0.0,0.0,0.0,7.798435211181641,-7.66269063949585,0.043338533490896225,6.837405204772949,12.975539207458496,-0.06866244226694107,7.0,13.0,11.640904611391194
170880.0,3.997279405593872,0.0,0.0,0.0,8.022090911865234,-7.609236240386963,-0.09462907910346985,6.893922328948975,12.8946533203125,-0.0020411163568496704,7.0,13.0,11.757238633862082
170880.0,3.997279405593872,0.0,0.0,0.0,8.609834671020508,-7.383444786071777,-0.02589036524295807,7.151217937469482,12.997474670410156,0.06458020955324173,7.0,13.0,12.025919974619901
170880.0,3.997279405593872,0.0,0.0,0.0,8.741044998168945,-6.9258198738098145,0.012424822896718979,7.073400497436523,13.149364471435547,0.13120153546333313,7.0,13.0,11.846986595117245
170886.0,3.997279405593872,0.0,0.0,0.0,7.843743324279785,-7.835916519165039,-0.16432908177375793,6.936065673828125,12.938277244567871,-0.6682543754577637,7.0,13.0,11.785760152818346
170886.0,3.997279405593872,0.0,0.0,0.0,8.021413803100586,-7.6494903564453125,-0.13356976211071014,6.9305853843688965,12.931075096130371,-0.6016330718994141,7.0,13.0,11.782869910624003
170886.0,3.997279405593872,0.0,0.0,0.0,8.198594093322754,-7.42728853225708,-0.06251443922519684,6.9208197593688965,12.945319175720215,-0.5350117683410645,7.0,13.0,11.76264427493857
170886.0,3.997279405593872,0.0,0.0,0.0,8.58549690246582,-7.027645587921143,-0.03666571527719498,7.017519950866699,13.115886688232422,-0.46839043498039246,7.0,13.0,11.793082692523623
170888.0,3.997279405593872,0.0,0.0,0.0,3.0634608268737793,10.659976959228516,-0.19598494470119476,6.9417033195495605,12.94388484954834,0.4643082022666931,7.0,13.0,11.78974741670831
170888.0,3.997279405593872,0.0,0.0,0.0,2.780866861343384,10.740442276000977,-0.16771060228347778,6.950071811676025,12.95755386352539,0.5309295058250427,7.0,13.0,11.792733563165717
170888.0,3.997279405593872,0.0,0.0,0.0,2.6286466121673584,10.765579223632812,0.32824698090553284,6.9097442626953125,12.888208389282227,0.5975508093833923,7.0,13.0,11.780735257588175
170888.0,3.997279405593872,0.0,0.0,0.0,2.220017433166504,10.86983585357666,-0.07201572507619858,6.959227085113525,12.979220390319824,0.6641721129417419,7.0,13.0,11.792372454401724
170888.0,3.997279405593872,0.0,0.0,0.0,1.7538107633590698,10.96449089050293,0.17240853607654572,7.01986026763916,13.105610847473145,0.7307934165000916,7.0,13.0,11.801447253862143
170891.0,3.997279405593872,0.0,0.0,0.0,-10.72827434539795,-2.8769633769989014,-0.0010631401091814041,6.944102764129639,12.922433853149414,0.7307934165000916,7.0,13.0,11.804703819117195
170891.0,3.997279405593872,0.0,0.0,0.0,-10.802051544189453,-3.24332332611084,0.17711135745048523,7.067427635192871,12.912395477294922,0.7974147200584412,7.0,13.0,11.96585589843878
170891.0,3.997279405593872,0.0,0.0,0.0,-10.415393829345703,-3.587480306625366,0.29065749049186707,6.949307441711426,13.092413902282715,0.8640360236167908,7.0,13.0,11.718732381171652
