X,Y,Z,head,inc,speed,flow,lag,seal_length,seal_width,run
-3,-2,10,0,0,0.5,1.466076572,0.688,1.41,0.3,85617
-3,-2,10,0,0,0.5,1.466076572,0.731,1.41,0.3,85618
-3,-2,10,0,0,0.5,1.466076572,0.774,1.41,0.3,85619
-3,-2,10,0,0,0.5,1.466076572,0.817,1.41,0.3,85620
-3,-2,10,0,0,0.5,1.466076572,0.86,1.41,0.3,85621
-3,-2,10,0,0,0.5,1.466076572,0.903,1.41,0.3,85622
-3,-2,10,0,0,0.5,1.466076572,0.946,1.41,0.3,85623
-3,-2,10,0,0,0.5,1.466076572,0.989,1.41,0.3,85624
-3,-2,10,0,0,0.5,1.466076572,1.032,1.41,0.3,85625
-3,-2,10,0,0,0.5,1.466076572,1.075,1.41,0.3,85626
-3,-2,10,0,0,0.5,1.466076572,1.118,1.41,0.3,85627
-3,-2,10,0,0,0.5,1.466076572,1.161,1.41,0.3,85628
-3,-2,10,0,0,0.5,1.466076572,1.204,1.41,0.3,85629
-3,-2,10,0,0,0.5,1.466076572,1.247,1.41,0.3,85630
-3,-2,10,0,0,0.5,1.466076572,1.29,1.41,0.3,85631
-3,-2,10,0,0,0.5,1.466076572,1.333,1.41,0.3,85632
-3,-2,10,0,0,0.5,1.466076572,1.376,1.41,0.3,85633
-3,-2,10,0,0,0.5,1.466076572,1.419,1.41,0.3,85634
-3,-2,10,0,0,0.5,1.466076572,1.462,1.41,0.3,85635
-3,-2,10,0,0,0.5,1.466076572,1.505,1.41,0.3,85636
-3,-2,10,0,0,0.5,1.466076572,1.548,1.41,0.3,85637
-3,-2,10,0,0,0.5,1.466076572,1.591,1.41,0.3,85638
-3,-2,10,0,0,0.5,1.466076572,1.634,1.41,0.3,85639
-3,-2,10,0,0,0.5,1.466076572,1.677,1.41,0.3,85640
-3,-2,10,0,0,0.5,1.466076572,1.72,1.41,0.3,85641
-3,-2,10,0,0,0.5,1.466076572,1.763,1.41,0.3,85642
-3,-2,10,0,0,0.5,1.466076572,1.806,1.41,0.3,85643
-3,-2,10,0,0,0.5,1.466076572,1.849,1.41,0.3,85644
-3,-2,10,0,0,0.5,1.466076572,1.892,1.41,0.3,85645
-3,-2,10,0,0,0.5,1.466076572,1.935,1.41,0.3,85646
-3,-2,10,0,0,0.5,1.466076572,1.978,1.41,0.3,85647
-3,-2,10,0,0,0.5,1.466076572,2.021,1.41,0.3,85648
-3,-2,10,0,0,0.5,1.466076572,2.064,1.41,0.3,85649
-3,-2,10,0,0,0.5,1.466076572,2.107,1.41,0.3,85650
-3,-2,10,0,0,0.5,1.466076572,2.15,1.41,0.3,85651
-3,-2,10,0,0,0.5,1.466076572,2.193,1.41,0.3,85652
-3,-2,10,0,0,0.5,1.466076572,2.236,1.41,0.3,85653
-3,-2,10,0,0,0.5,1.466076572,2.279,1.41,0.3,85654
-3,-2,10,0,0,0.5,1.466076572,2.322,1.41,0.3,85655
-3,-2,10,0,0,0.5,1.466076572,2.365,1.41,0.3,85656
-3,-2,10,0,0,0.5,1.466076572,2.408,1.41,0.3,85657
-3,-2,10,0,0,0.5,1.466076572,2.451,1.41,0.3,85658
-3,-2,10,0,0,0.5,1.466076572,2.494,1.41,0.3,85659
-3,-2,10,0,0,0.5,1.466076572,2.537,1.41,0.3,85660
-3,-2,10,0,0,0.5,1.466076572,2.58,1.41,0.3,85661
-3,-2,10,0,0,0.5,1.466076572,2.623,1.41,0.3,85662
-3,-2,10,0,0,0.5,1.466076572,2.666,1.41,0.3,85663
-3,-2,10,0,0,0.5,1.466076572,2.709,1.41,0.3,85664
-3,-2,10,0,0,0.5,1.466076572,2.752,1.41,0.3,85665
-3,-2,10,0,0,0.5,1.466076572,2.795,1.41,0.3,85666
-3,-2,10,0,0,0.5,1.466076572,2.838,1.41,0.3,85667
-3,-2,10,0,0,0.5,1.466076572,2.881,1.41,0.3,85668
-3,-2,10,0,0,0.5,1.466076572,2.924,1.41,0.3,85669
-3,-2,10,0,0,0.5,1.466076572,2.967,1.41,0.3,85670
-3,-2,10,0,0,0.5,1.466076572,3.01,1.41,0.3,85671
-3,-2,10,0,0,0.5,1.466076572,3.053,1.41,0.3,85672
-3,-2,10,0,0,0.5,1.466076572,3.096,1.41,0.3,85673
-3,-2,10,0,0,0.5,1.466076572,3.139,1.41,0.3,85674
-3,-2,10,0,0,0.5,1.466076572,3.182,1.41,0.3,85675
-3,-2,10,0,0,0.5,1.466076572,3.225,1.41,0.3,85676
-3,-2,10,0,0,0.5,1.466076572,3.268,1.41,0.3,85677
-3,-2,10,0,0,0.5,1.466076572,3.311,1.41,0.3,85678
-3,-2,10,0,0,0.5,1.466076572,3.354,1.41,0.3,85679
-3,-2,10,0,0,0.5,1.466076572,3.397,1.41,0.3,85680
-3,-2,10,0,0,0.5,1.466076572,3.44,1.41,0.3,85681
-3,-2,10,0,0,0.5,1.466076572,3.483,1.41,0.3,85682
-3,-2,10,0,0,0.5,1.466076572,3.526,1.41,0.3,85683
-3,-2,10,0,0,0.5,1.466076572,3.569,1.41,0.3,85684
-3,-2,10,0,0,0.5,1.466076572,3.612,1.41,0.3,85685
-3,-2,10,0,0,0.5,1.466076572,3.655,1.41,0.3,85686
-3,-2,10,0,0,0.5,1.466076572,3.698,1.41,0.3,85687
-3,-2,10,0,0,0.5,1.466076572,3.741,1.41,0.3,85688
-3,-2,10,0,0,0.5,1.466076572,3.784,1.41,0.3,85689
-3,-2,10,0,0,0.5,1.466076572,3.827,1.41,0.3,85690
-3,-2,10,0,0,0.5,1.466076572,3.87,1.41,0.3,85691
-3,-2,10,0,0,0.5,1.466076572,3.913,1.41,0.3,85692
-3,-2,10,0,0,0.5,1.466076572,3.956,1.41,0.3,85693
-3,-2,10,0,0,0.5,1.466076572,3.999,1.41,0.3,85694
-3,-2,10,0,0,0.5,1.466076572,4.042,1.41,0.3,85695
-3,-2,10,0,0,0.5,1.466076572,4.085,1.41,0.3,85696
-3,-2,10,0,0,0.5,1.466076572,4.128,1.41,0.3,85697
-3,-2,10,0,0,0.5,1.466076572,4.171,1.41,0.3,85698
-3,-2,10,0,0,0.5,1.466076572,4.214,1.41,0.3,85699
-3,-2,10,0,0,0.5,1.466076572,4.257,1.41,0.3,85700
-3,-2,10.5,0,0,0.5,1.466076572,0,1.41,0.3,85701
-3,-2,10.5,0,0,0.5,1.466076572,0.043,1.41,0.3,85702
-3,-2,10.5,0,0,0.5,1.466076572,0.086,1.41,0.3,85703
-3,-2,10.5,0,0,0.5,1.466076572,0.129,1.41,0.3,85704
-3,-2,10.5,0,0,0.5,1.466076572,0.172,1.41,0.3,85705
-3,-2,10.5,0,0,0.5,1.466076572,0.215,1.41,0.3,85706
-3,-2,10.5,0,0,0.5,1.466076572,0.258,1.41,0.3,85707
-3,-2,10.5,0,0,0.5,1.466076572,0.301,1.41,0.3,85708
-3,-2,10.5,0,0,0.5,1.466076572,0.344,1.41,0.3,85709
-3,-2,10.5,0,0,0.5,1.466076572,0.387,1.41,0.3,85710
-3,-2,10.5,0,0,0.5,1.466076572,0.43,1.41,0.3,85711
-3,-2,10.5,0,0,0.5,1.466076572,0.473,1.41,0.3,85712
-3,-2,10.5,0,0,0.5,1.466076572,0.516,1.41,0.3,85713
-3,-2,10.5,0,0,0.5,1.466076572,0.559,1.41,0.3,85714
-3,-2,10.5,0,0,0.5,1.466076572,0.602,1.41,0.3,85715
-3,-2,10.5,0,0,0.5,1.466076572,0.645,1.41,0.3,85716
-3,-2,10.5,0,0,0.5,1.466076572,0.688,1.41,0.3,85717
-3,-2,10.5,0,0,0.5,1.466076572,0.731,1.41,0.3,85718
-3,-2,10.5,0,0,0.5,1.466076572,0.774,1.41,0.3,85719
-3,-2,10.5,0,0,0.5,1.466076572,0.817,1.41,0.3,85720
-3,-2,10.5,0,0,0.5,1.466076572,0.86,1.41,0.3,85721
-3,-2,10.5,0,0,0.5,1.466076572,0.903,1.41,0.3,85722
-3,-2,10.5,0,0,0.5,1.466076572,0.946,1.41,0.3,85723
-3,-2,10.5,0,0,0.5,1.466076572,0.989,1.41,0.3,85724
-3,-2,10.5,0,0,0.5,1.466076572,1.032,1.41,0.3,85725
-3,-2,10.5,0,0,0.5,1.466076572,1.075,1.41,0.3,85726
-3,-2,10.5,0,0,0.5,1.466076572,1.118,1.41,0.3,85727
-3,-2,10.5,0,0,0.5,1.466076572,1.161,1.41,0.3,85728
-3,-2,10.5,0,0,0.5,1.466076572,1.204,1.41,0.3,85729
-3,-2,10.5,0,0,0.5,1.466076572,1.247,1.41,0.3,85730
-3,-2,10.5,0,0,0.5,1.466076572,1.29,1.41,0.3,85731
-3,-2,10.5,0,0,0.5,1.466076572,1.333,1.41,0.3,85732
-3,-2,10.5,0,0,0.5,1.466076572,1.376,1.41,0.3,85733
-3,-2,10.5,0,0,0.5,1.466076572,1.419,1.41,0.3,85734
-3,-2,10.5,0,0,0.5,1.466076572,1.462,1.41,0.3,85735
-3,-2,10.5,0,0,0.5,1.466076572,1.505,1.41,0.3,85736
-3,-2,10.5,0,0,0.5,1.466076572,1.548,1.41,0.3,85737
-3,-2,10.5,0,0,0.5,1.466076572,1.591,1.41,0.3,85738
-3,-2,10.5,0,0,0.5,1.466076572,1.634,1.41,0.3,85739
-3,-2,10.5,0,0,0.5,1.466076572,1.677,1.41,0.3,85740
-3,-2,10.5,0,0,0.5,1.466076572,1.72,1.41,0.3,85741
-3,-2,10.5,0,0,0.5,1.466076572,1.763,1.41,0.3,85742
-3,-2,10.5,0,0,0.5,1.466076572,1.806,1.41,0.3,85743
-3,-2,10.5,0,0,0.5,1.466076572,1.849,1.41,0.3,85744
-3,-2,10.5,0,0,0.5,1.466076572,1.892,1.41,0.3,85745
-3,-2,10.5,0,0,0.5,1.466076572,1.935,1.41,0.3,85746
-3,-2,10.5,0,0,0.5,1.466076572,1.978,1.41,0.3,85747
-3,-2,10.5,0,0,0.5,1.466076572,2.021,1.41,0.3,85748
-3,-2,10.5,0,0,0.5,1.466076572,2.064,1.41,0.3,85749
-3,-2,10.5,0,0,0.5,1.466076572,2.107,1.41,0.3,85750
-3,-2,10.5,0,0,0.5,1.466076572,2.15,1.41,0.3,85751
-3,-2,10.5,0,0,0.5,1.466076572,2.193,1.41,0.3,85752
-3,-2,10.5,0,0,0.5,1.466076572,2.236,1.41,0.3,85753
-3,-2,10.5,0,0,0.5,1.466076572,2.279,1.41,0.3,85754
-3,-2,10.5,0,0,0.5,1.466076572,2.322,1.41,0.3,85755
-3,-2,10.5,0,0,0.5,1.466076572,2.365,1.41,0.3,85756
-3,-2,10.5,0,0,0.5,1.466076572,2.408,1.41,0.3,85757
-3,-2,10.5,0,0,0.5,1.466076572,2.451,1.41,0.3,85758
-3,-2,10.5,0,0,0.5,1.466076572,2.494,1.41,0.3,85759
-3,-2,10.5,0,0,0.5,1.466076572,2.537,1.41,0.3,85760
-3,-2,10.5,0,0,0.5,1.466076572,2.58,1.41,0.3,85761
-3,-2,10.5,0,0,0.5,1.466076572,2.623,1.41,0.3,85762
-3,-2,10.5,0,0,0.5,1.466076572,2.666,1.41,0.3,85763
-3,-2,10.5,0,0,0.5,1.466076572,2.709,1.41,0.3,85764
-3,-2,10.5,0,0,0.5,1.466076572,2.752,1.41,0.3,85765
-3,-2,10.5,0,0,0.5,1.466076572,2.795,1.41,0.3,85766
-3,-2,10.5,0,0,0.5,1.466076572,2.838,1.41,0.3,85767
-3,-2,10.5,0,0,0.5,1.466076572,2.881,1.41,0.3,85768
-3,-2,10.5,0,0,0.5,1.466076572,2.924,1.41,0.3,85769
-3,-2,10.5,0,0,0.5,1.466076572,2.967,1.41,0.3,85770
-3,-2,10.5,0,0,0.5,1.466076572,3.01,1.41,0.3,85771
-3,-2,10.5,0,0,0.5,1.466076572,3.053,1.41,0.3,85772
-3,-2,10.5,0,0,0.5,1.466076572,3.096,1.41,0.3,85773
-3,-2,10.5,0,0,0.5,1.466076572,3.139,1.41,0.3,85774
-3,-2,10.5,0,0,0.5,1.466076572,3.182,1.41,0.3,85775
-3,-2,10.5,0,0,0.5,1.466076572,3.225,1.41,0.3,85776
-3,-2,10.5,0,0,0.5,1.466076572,3.268,1.41,0.3,85777
-3,-2,10.5,0,0,0.5,1.466076572,3.311,1.41,0.3,85778
-3,-2,10.5,0,0,0.5,1.466076572,3.354,1.41,0.3,85779
-3,-2,10.5,0,0,0.5,1.466076572,3.397,1.41,0.3,85780
-3,-2,10.5,0,0,0.5,1.466076572,3.44,1.41,0.3,85781
-3,-2,10.5,0,0,0.5,1.466076572,3.483,1.41,0.3,85782
-3,-2,10.5,0,0,0.5,1.466076572,3.526,1.41,0.3,85783
-3,-2,10.5,0,0,0.5,1.466076572,3.569,1.41,0.3,85784
-3,-2,10.5,0,0,0.5,1.466076572,3.612,1.41,0.3,85785
-3,-2,10.5,0,0,0.5,1.466076572,3.655,1.41,0.3,85786
-3,-2,10.5,0,0,0.5,1.466076572,3.698,1.41,0.3,85787
-3,-2,10.5,0,0,0.5,1.466076572,3.741,1.41,0.3,85788
-3,-2,10.5,0,0,0.5,1.466076572,3.784,1.41,0.3,85789
-3,-2,10.5,0,0,0.5,1.466076572,3.827,1.41,0.3,85790
-3,-2,10.5,0,0,0.5,1.466076572,3.87,1.41,0.3,85791
-3,-2,10.5,0,0,0.5,1.466076572,3.913,1.41,0.3,85792
-3,-2,10.5,0,0,0.5,1.466076572,3.956,1.41,0.3,85793
-3,-2,10.5,0,0,0.5,1.466076572,3.999,1.41,0.3,85794
-3,-2,10.5,0,0,0.5,1.466076572,4.042,1.41,0.3,85795
-3,-2,10.5,0,0,0.5,1.466076572,4.085,1.41,0.3,85796
-3,-2,10.5,0,0,0.5,1.466076572,4.128,1.41,0.3,85797
-3,-2,10.5,0,0,0.5,1.466076572,4.171,1.41,0.3,85798
-3,-2,10.5,0,0,0.5,1.466076572,4.214,1.41,0.3,85799
-3,-2,10.5,0,0,0.5,1.466076572,4.257,1.41,0.3,85800
-3,-2,11,0,0,0.5,1.466076572,0,1.41,0.3,85801
-3,-2,11,0,0,0.5,1.466076572,0.043,1.41,0.3,85802
-3,-2,11,0,0,0.5,1.466076572,0.086,1.41,0.3,85803
-3,-2,11,0,0,0.5,1.466076572,0.129,1.41,0.3,85804
-3,-2,11,0,0,0.5,1.466076572,0.172,1.41,0.3,85805
-3,-2,11,0,0,0.5,1.466076572,0.215,1.41,0.3,85806
-3,-2,11,0,0,0.5,1.466076572,0.258,1.41,0.3,85807
-3,-2,11,0,0,0.5,1.466076572,0.301,1.41,0.3,85808
-3,-2,11,0,0,0.5,1.466076572,0.344,1.41,0.3,85809
-3,-2,11,0,0,0.5,1.466076572,0.387,1.41,0.3,85810
-3,-2,11,0,0,0.5,1.466076572,0.43,1.41,0.3,85811
-3,-2,11,0,0,0.5,1.466076572,0.473,1.41,0.3,85812
-3,-2,11,0,0,0.5,1.466076572,0.516,1.41,0.3,85813
-3,-2,11,0,0,0.5,1.466076572,0.559,1.41,0.3,85814
-3,-2,11,0,0,0.5,1.466076572,0.602,1.41,0.3,85815
-3,-2,11,0,0,0.5,1.466076572,0.645,1.41,0.3,85816
-3,-2,11,0,0,0.5,1.466076572,0.688,1.41,0.3,85817
-3,-2,11,0,0,0.5,1.466076572,0.731,1.41,0.3,85818
-3,-2,11,0,0,0.5,1.466076572,0.774,1.41,0.3,85819
-3,-2,11,0,0,0.5,1.466076572,0.817,1.41,0.3,85820
-3,-2,11,0,0,0.5,1.466076572,0.86,1.41,0.3,85821
-3,-2,11,0,0,0.5,1.466076572,0.903,1.41,0.3,85822
-3,-2,11,0,0,0.5,1.466076572,0.946,1.41,0.3,85823
-3,-2,11,0,0,0.5,1.466076572,0.989,1.41,0.3,85824
-3,-2,11,0,0,0.5,1.466076572,1.032,1.41,0.3,85825
-3,-2,11,0,0,0.5,1.466076572,1.075,1.41,0.3,85826
-3,-2,11,0,0,0.5,1.466076572,1.118,1.41,0.3,85827
-3,-2,11,0,0,0.5,1.466076572,1.161,1.41,0.3,85828
-3,-2,11,0,0,0.5,1.466076572,1.204,1.41,0.3,85829
-3,-2,11,0,0,0.5,1.466076572,1.247,1.41,0.3,85830
-3,-2,11,0,0,0.5,1.466076572,1.29,1.41,0.3,85831
-3,-2,11,0,0,0.5,1.466076572,1.333,1.41,0.3,85832
-3,-2,11,0,0,0.5,1.466076572,1.376,1.41,0.3,85833
-3,-2,11,0,0,0.5,1.466076572,1.419,1.41,0.3,85834
-3,-2,11,0,0,0.5,1.466076572,1.462,1.41,0.3,85835
-3,-2,11,0,0,0.5,1.466076572,1.505,1.41,0.3,85836
-3,-2,11,0,0,0.5,1.466076572,1.548,1.41,0.3,85837
-3,-2,11,0,0,0.5,1.466076572,1.591,1.41,0.3,85838
-3,-2,11,0,0,0.5,1.466076572,1.634,1.41,0.3,85839
-3,-2,11,0,0,0.5,1.466076572,1.677,1.41,0.3,85840
-3,-2,11,0,0,0.5,1.466076572,1.72,1.41,0.3,85841
-3,-2,11,0,0,0.5,1.466076572,1.763,1.41,0.3,85842
-3,-2,11,0,0,0.5,1.466076572,1.806,1.41,0.3,85843
-3,-2,11,0,0,0.5,1.466076572,1.849,1.41,0.3,85844
-3,-2,11,0,0,0.5,1.466076572,1.892,1.41,0.3,85845
-3,-2,11,0,0,0.5,1.466076572,1.935,1.41,0.3,85846
-3,-2,11,0,0,0.5,1.466076572,1.978,1.41,0.3,85847
-3,-2,11,0,0,0.5,1.466076572,2.021,1.41,0.3,85848
-3,-2,11,0,0,0.5,1.466076572,2.064,1.41,0.3,85849
-3,-2,11,0,0,0.5,1.466076572,2.107,1.41,0.3,85850
-3,-2,11,0,0,0.5,1.466076572,2.15,1.41,0.3,85851
-3,-2,11,0,0,0.5,1.466076572,2.193,1.41,0.3,85852
-3,-2,11,0,0,0.5,1.466076572,2.236,1.41,0.3,85853
-3,-2,11,0,0,0.5,1.466076572,2.279,1.41,0.3,85854
-3,-2,11,0,0,0.5,1.466076572,2.322,1.41,0.3,85855
-3,-2,11,0,0,0.5,1.466076572,2.365,1.41,0.3,85856
-3,-2,11,0,0,0.5,1.466076572,2.408,1.41,0.3,85857
-3,-2,11,0,0,0.5,1.466076572,2.451,1.41,0.3,85858
-3,-2,11,0,0,0.5,1.466076572,2.494,1.41,0.3,85859
-3,-2,11,0,0,0.5,1.466076572,2.537,1.41,0.3,85860
-3,-2,11,0,0,0.5,1.466076572,2.58,1.41,0.3,85861
-3,-2,11,0,0,0.5,1.466076572,2.623,1.41,0.3,85862
-3,-2,11,0,0,0.5,1.466076572,2.666,1.41,0.3,85863
-3,-2,11,0,0,0.5,1.466076572,2.709,1.41,0.3,85864
-3,-2,11,0,0,0.5,1.466076572,2.752,1.41,0.3,85865
-3,-2,11,0,0,0.5,1.466076572,2.795,1.41,0.3,85866
-3,-2,11,0,0,0.5,1.466076572,2.838,1.41,0.3,85867
-3,-2,11,0,0,0.5,1.466076572,2.881,1.41,0.3,85868
-3,-2,11,0,0,0.5,1.466076572,2.924,1.41,0.3,85869
-3,-2,11,0,0,0.5,1.466076572,2.967,1.41,0.3,85870
-3,-2,11,0,0,0.5,1.466076572,3.01,1.41,0.3,85871
-3,-2,11,0,0,0.5,1.466076572,3.053,1.41,0.3,85872
-3,-2,11,0,0,0.5,1.466076572,3.096,1.41,0.3,85873
-3,-2,11,0,0,0.5,1.466076572,3.139,1.41,0.3,85874
-3,-2,11,0,0,0.5,1.466076572,3.182,1.41,0.3,85875
-3,-2,11,0,0,0.5,1.466076572,3.225,1.41,0.3,85876
-3,-2,11,0,0,0.5,1.466076572,3.268,1.41,0.3,85877
-3,-2,11,0,0,0.5,1.466076572,3.311,1.41,0.3,85878
-3,-2,11,0,0,0.5,1.466076572,3.354,1.41,0.3,85879
-3,-2,11,0,0,0.5,1.466076572,3.397,1.41,0.3,85880
-3,-2,11,0,0,0.5,1.466076572,3.44,1.41,0.3,85881
-3,-2,11,0,0,0.5,1.466076572,3.483,1.41,0.3,85882
-3,-2,11,0,0,0.5,1.466076572,3.526,1.41,0.3,85883
-3,-2,11,0,0,0.5,1.466076572,3.569,1.41,0.3,85884
-3,-2,11,0,0,0.5,1.466076572,3.612,1.41,0.3,85885
-3,-2,11,0,0,0.5,1.466076572,3.655,1.41,0.3,85886
-3,-2,11,0,0,0.5,1.466076572,3.698,1.41,0.3,85887
-3,-2,11,0,0,0.5,1.466076572,3.741,1.41,0.3,85888
-3,-2,11,0,0,0.5,1.466076572,3.784,1.41,0.3,85889
-3,-2,11,0,0,0.5,1.466076572,3.827,1.41,0.3,85890
-3,-2,11,0,0,0.5,1.466076572,3.87,1.41,0.3,85891
-3,-2,11,0,0,0.5,1.466076572,3.913,1.41,0.3,85892
-3,-2,11,0,0,0.5,1.466076572,3.956,1.41,0.3,85893
-3,-2,11,0,0,0.5,1.466076572,3.999,1.41,0.3,85894
-3,-2,11,0,0,0.5,1.466076572,4.042,1.41,0.3,85895
-3,-2,11,0,0,0.5,1.466076572,4.085,1.41,0.3,85896
-3,-2,11,0,0,0.5,1.466076572,4.128,1.41,0.3,85897
