run,sv_x,sv_y,sv_z,nv_x,nv_y,nv_z,hp_x,hp_y,hp_z,sp_x,sp_y,sp_z,Collision_speed
170310.0,3.997279405593872,0.0,0.0,0.0,1.8215341567993164,-7.101562023162842,-0.08752378076314926,6.834140777587891,10.499945640563965,0.06458020955324173,7.0,10.5,8.350353999257642
170310.0,3.997279405593872,0.0,0.0,0.0,1.923039436340332,-7.218840599060059,0.05184715986251831,6.937467575073242,10.363125801086426,0.13120153546333313,7.0,10.5,8.472778980708133
170310.0,3.997279405593872,0.0,0.0,0.0,2.0327606201171875,-7.021417617797852,0.10193143784999847,6.829482555389404,10.535599708557129,0.19782286882400513,7.0,10.5,8.331306207786337
170310.0,3.997279405593872,0.0,0.0,0.0,2.126477003097534,-7.028804302215576,0.18904665112495422,6.850166320800781,10.497011184692383,0.2644442021846771,7.0,10.5,8.36087544603013
170310.0,3.997279405593872,0.0,0.0,0.0,2.35597825050354,-6.949309825897217,0.042470067739486694,6.948880672454834,10.633134841918945,0.3310655355453491,7.0,10.5,8.355943035915827
170315.0,3.997279405593872,0.0,0.0,0.0,-7.112250804901123,1.8458216190338135,-0.11716116964817047,6.9354023933410645,10.59615707397461,0.3976868689060211,7.0,10.5,8.364772002743571
170315.0,3.997279405593872,0.0,0.0,0.0,-7.107577323913574,1.8647661209106445,0.07284484058618546,6.845067024230957,10.481719017028809,0.4643082022666931,7.0,10.5,8.365001489077091
170315.0,3.997279405593872,0.0,0.0,0.0,-7.184585094451904,1.7772759199142456,0.047453686594963074,6.895173072814941,10.442866325378418,0.5309295058250427,7.0,10.5,8.411611966992712
170315.0,3.997279405593872,0.0,0.0,0.0,-7.173859596252441,1.6156903505325317,0.07122708112001419,6.889572620391846,10.52694034576416,0.5975508093833923,7.0,10.5,8.3697645277538
170315.0,3.997279405593872,0.0,0.0,0.0,-7.207211017608643,1.4429694414138794,0.14403405785560608,6.940733432769775,10.598384857177734,0.6641721129417419,7.0,10.5,8.366856829380666
170324.0,3.997279405593872,0.0,0.0,0.0,-7.118116855621338,2.0116662979125977,-0.07181072235107422,6.875918388366699,10.42708683013916,-0.20190510153770447,7.0,10.5,8.40789101051265
170324.0,3.997279405593872,0.0,0.0,0.0,-7.0895280838012695,1.804717779159546,-0.025501428171992302,6.86724853515625,10.571778297424316,-0.13528376817703247,7.0,10.5,8.336465606120646
170324.0,3.997279405593872,0.0,0.0,0.0,-7.119194984436035,1.7593210935592651,0.127486452460289,6.8459625244140625,10.511014938354492,-0.06866244226694107,7.0,10.5,8.352029171815072
170324.0,3.997279405593872,0.0,0.0,0.0,-7.1381049156188965,1.6062344312667847,0.1689416915178299,6.868449687957764,10.571435928344727,-0.0020411163568496704,7.0,10.5,8.337312107742836
170324.0,3.997279405593872,0.0,0.0,0.0,-7.20265531539917,1.4194493293762207,0.18965382874011993,6.960740089416504,10.64190673828125,0.06458020955324173,7.0,10.5,8.358906727447174
170336.0,3.997279405593872,0.0,0.0,0.0,-7.235454082489014,1.8048008680343628,0.07388663291931152,6.9764275550842285,10.437145233154297,0.7974147200584412,7.0,10.5,8.460930455311443
170336.0,3.997279405593872,0.0,0.0,0.0,-7.196245193481445,1.6661797761917114,0.14816975593566895,6.926908493041992,10.510384559631348,0.8640360236167908,7.0,10.5,8.39882990430477
170336.0,3.997279405593872,0.0,0.0,0.0,-7.261044025421143,1.5364083051681519,0.16734284162521362,6.987732410430908,10.519545555114746,0.9306573271751404,7.0,10.5,8.429801452262481
170339.0,3.997279405593872,0.0,0.0,0.0,1.7690694332122803,-7.137537479400635,-0.06866037845611572,6.861356258392334,10.491707801818848,-0.26852643489837646,7.0,10.5,8.369724747382936
170339.0,3.997279405593872,0.0,0.0,0.0,1.8472305536270142,-7.178467750549316,-0.04635253921151161,6.888189792633057,10.41296100616455,-0.20190510153770447,7.0,10.5,8.42145491987299
170339.0,3.997279405593872,0.0,0.0,0.0,2.0049245357513428,-7.037319183349609,-0.010634088888764381,6.864261627197266,10.564684867858887,-0.13528376817703247,7.0,10.5,8.337974950024883
170339.0,3.997279405593872,0.0,0.0,0.0,2.290128231048584,-7.117761611938477,-0.042449794709682465,7.122574329376221,10.585948944091797,-0.06866244226694107,7.0,10.5,8.478529291464884
170339.0,3.997279405593872,0.0,0.0,0.0,2.1883301734924316,-6.997908115386963,0.18652866780757904,6.865298748016357,10.53764820098877,-0.0020411163568496704,7.0,10.5,8.350913126922455
170342.0,3.997279405593872,0.0,0.0,0.0,5.34198522567749,5.167595386505127,-0.07684461027383804,6.917267799377441,10.410697937011719,0.3976868689060211,7.0,10.5,8.43914044292458
170342.0,3.997279405593872,0.0,0.0,0.0,5.224343299865723,5.210015773773193,0.06424428522586823,6.873953819274902,10.460235595703125,0.4643082022666931,7.0,10.5,8.39144024005225
170342.0,3.997279405593872,0.0,0.0,0.0,5.195067882537842,5.318484783172607,0.026368645951151848,6.921940803527832,10.412109375,0.5309295058250427,7.0,10.5,8.441164139466721
170342.0,3.997279405593872,0.0,0.0,0.0,5.015254974365234,5.383945465087891,0.016889285296201706,6.904176235198975,10.536856651306152,0.5975508093833923,7.0,10.5,8.373642768771196
170342.0,3.997279405593872,0.0,0.0,0.0,4.882485389709473,5.473383903503418,0.16129955649375916,6.923562526702881,10.606748580932617,0.6641721129417419,7.0,10.5,8.35313339375689
170346.0,3.997279405593872,0.0,0.0,0.0,5.319375991821289,5.1307220458984375,-0.09191840887069702,6.864313125610352,10.424893379211426,0.3310655355453491,7.0,10.5,8.402280189206362
170346.0,3.997279405593872,0.0,0.0,0.0,5.17247200012207,5.224260330200195,-0.07384834438562393,6.878387928009033,10.516459465026855,0.3976868689060211,7.0,10.5,8.368130385898365
170346.0,3.997279405593872,0.0,0.0,0.0,5.084897994995117,5.270270824432373,0.10509642958641052,6.846351146697998,10.530586242675781,0.4643082022666931,7.0,10.5,8.343271877577102
170346.0,3.997279405593872,0.0,0.0,0.0,5.034424781799316,5.365274906158447,0.05782347545027733,6.877952575683594,10.504938125610352,0.5309295058250427,7.0,10.5,8.373162480795985
170346.0,3.997279405593872,0.0,0.0,0.0,4.869434356689453,5.538290023803711,0.0648340955376625,6.994278430938721,10.620073318481445,0.5975508093833923,7.0,10.5,8.388223371850536
170352.0,3.997279405593872,0.0,0.0,0.0,-7.133126258850098,2.0022900104522705,-0.07211893051862717,6.89835262298584,10.432184219360352,0.3976868689060211,7.0,10.5,8.41836664449893
170352.0,3.997279405593872,0.0,0.0,0.0,-7.172290325164795,1.906249761581421,-0.029431844130158424,6.909661769866943,10.422462463378906,0.4643082022666931,7.0,10.5,8.429340457931753
170352.0,3.997279405593872,0.0,0.0,0.0,-7.1837992668151855,1.6539143323898315,-0.0640188604593277,6.970505714416504,10.594823837280273,0.5309295058250427,7.0,10.5,8.3857407090659
170352.0,3.997279405593872,0.0,0.0,0.0,-7.317493915557861,1.5471645593643188,0.010250677354633808,7.093885898590088,10.544195175170898,0.5975508093833923,7.0,10.5,8.480429025044783
170352.0,3.997279405593872,0.0,0.0,0.0,-7.225564479827881,1.4517345428466797,0.07945173233747482,6.969549179077148,10.59704303741455,0.6641721129417419,7.0,10.5,8.384185010283758
170353.0,3.997279405593872,0.0,0.0,0.0,5.133020877838135,5.288173675537109,-0.08748999983072281,6.942032814025879,10.562224388122559,-0.6016330718994141,7.0,10.5,8.383968504649983
170353.0,3.997279405593872,0.0,0.0,0.0,5.102782726287842,5.3318939208984375,-0.02283366397023201,6.91434383392334,10.506875038146973,-0.5350117683410645,7.0,10.5,8.393195243448904
170353.0,3.997279405593872,0.0,0.0,0.0,5.065330505371094,5.427971363067627,0.10516946017742157,6.948193073272705,10.464714050292969,-0.46839043498039246,7.0,10.5,8.432003915615729
170353.0,3.997279405593872,0.0,0.0,0.0,4.879482269287109,5.540313243865967,0.0606766939163208,6.990235805511475,10.598859786987305,-0.40176910161972046,7.0,10.5,8.395395183883789
