X,Y,Z,head,inc,speed,flow,lag,seal_length,seal_width,run
-3,2.5,6,0,0,0.5,0.837758041,4.042,1.41,0.3,127195
-3,2.5,6,0,0,0.5,0.837758041,4.085,1.41,0.3,127196
-3,2.5,6,0,0,0.5,0.837758041,4.128,1.41,0.3,127197
-3,2.5,6,0,0,0.5,0.837758041,4.171,1.41,0.3,127198
-3,2.5,6,0,0,0.5,0.837758041,4.214,1.41,0.3,127199
-3,2.5,6,0,0,0.5,0.837758041,4.257,1.41,0.3,127200
-3,2.5,6.5,0,0,0.5,0.837758041,0,1.41,0.3,127201
-3,2.5,6.5,0,0,0.5,0.837758041,0.043,1.41,0.3,127202
-3,2.5,6.5,0,0,0.5,0.837758041,0.086,1.41,0.3,127203
-3,2.5,6.5,0,0,0.5,0.837758041,0.129,1.41,0.3,127204
-3,2.5,6.5,0,0,0.5,0.837758041,0.172,1.41,0.3,127205
-3,2.5,6.5,0,0,0.5,0.837758041,0.215,1.41,0.3,127206
-3,2.5,6.5,0,0,0.5,0.837758041,0.258,1.41,0.3,127207
-3,2.5,6.5,0,0,0.5,0.837758041,0.301,1.41,0.3,127208
-3,2.5,6.5,0,0,0.5,0.837758041,0.344,1.41,0.3,127209
-3,2.5,6.5,0,0,0.5,0.837758041,0.387,1.41,0.3,127210
-3,2.5,6.5,0,0,0.5,0.837758041,0.43,1.41,0.3,127211
-3,2.5,6.5,0,0,0.5,0.837758041,0.473,1.41,0.3,127212
-3,2.5,6.5,0,0,0.5,0.837758041,0.516,1.41,0.3,127213
-3,2.5,6.5,0,0,0.5,0.837758041,0.559,1.41,0.3,127214
-3,2.5,6.5,0,0,0.5,0.837758041,0.602,1.41,0.3,127215
-3,2.5,6.5,0,0,0.5,0.837758041,0.645,1.41,0.3,127216
-3,2.5,6.5,0,0,0.5,0.837758041,0.688,1.41,0.3,127217
-3,2.5,6.5,0,0,0.5,0.837758041,0.731,1.41,0.3,127218
-3,2.5,6.5,0,0,0.5,0.837758041,0.774,1.41,0.3,127219
-3,2.5,6.5,0,0,0.5,0.837758041,0.817,1.41,0.3,127220
-3,2.5,6.5,0,0,0.5,0.837758041,0.86,1.41,0.3,127221
-3,2.5,6.5,0,0,0.5,0.837758041,0.903,1.41,0.3,127222
-3,2.5,6.5,0,0,0.5,0.837758041,0.946,1.41,0.3,127223
-3,2.5,6.5,0,0,0.5,0.837758041,0.989,1.41,0.3,127224
-3,2.5,6.5,0,0,0.5,0.837758041,1.032,1.41,0.3,127225
-3,2.5,6.5,0,0,0.5,0.837758041,1.075,1.41,0.3,127226
-3,2.5,6.5,0,0,0.5,0.837758041,1.118,1.41,0.3,127227
-3,2.5,6.5,0,0,0.5,0.837758041,1.161,1.41,0.3,127228
-3,2.5,6.5,0,0,0.5,0.837758041,1.204,1.41,0.3,127229
-3,2.5,6.5,0,0,0.5,0.837758041,1.247,1.41,0.3,127230
-3,2.5,6.5,0,0,0.5,0.837758041,1.29,1.41,0.3,127231
-3,2.5,6.5,0,0,0.5,0.837758041,1.333,1.41,0.3,127232
-3,2.5,6.5,0,0,0.5,0.837758041,1.376,1.41,0.3,127233
-3,2.5,6.5,0,0,0.5,0.837758041,1.419,1.41,0.3,127234
-3,2.5,6.5,0,0,0.5,0.837758041,1.462,1.41,0.3,127235
-3,2.5,6.5,0,0,0.5,0.837758041,1.505,1.41,0.3,127236
-3,2.5,6.5,0,0,0.5,0.837758041,1.548,1.41,0.3,127237
-3,2.5,6.5,0,0,0.5,0.837758041,1.591,1.41,0.3,127238
-3,2.5,6.5,0,0,0.5,0.837758041,1.634,1.41,0.3,127239
-3,2.5,6.5,0,0,0.5,0.837758041,1.677,1.41,0.3,127240
-3,2.5,6.5,0,0,0.5,0.837758041,1.72,1.41,0.3,127241
-3,2.5,6.5,0,0,0.5,0.837758041,1.763,1.41,0.3,127242
-3,2.5,6.5,0,0,0.5,0.837758041,1.806,1.41,0.3,127243
-3,2.5,6.5,0,0,0.5,0.837758041,1.849,1.41,0.3,127244
-3,2.5,6.5,0,0,0.5,0.837758041,1.892,1.41,0.3,127245
-3,2.5,6.5,0,0,0.5,0.837758041,1.935,1.41,0.3,127246
-3,2.5,6.5,0,0,0.5,0.837758041,1.978,1.41,0.3,127247
-3,2.5,6.5,0,0,0.5,0.837758041,2.021,1.41,0.3,127248
-3,2.5,6.5,0,0,0.5,0.837758041,2.064,1.41,0.3,127249
-3,2.5,6.5,0,0,0.5,0.837758041,2.107,1.41,0.3,127250
-3,2.5,6.5,0,0,0.5,0.837758041,2.15,1.41,0.3,127251
-3,2.5,6.5,0,0,0.5,0.837758041,2.193,1.41,0.3,127252
-3,2.5,6.5,0,0,0.5,0.837758041,2.236,1.41,0.3,127253
-3,2.5,6.5,0,0,0.5,0.837758041,2.279,1.41,0.3,127254
-3,2.5,6.5,0,0,0.5,0.837758041,2.322,1.41,0.3,127255
-3,2.5,6.5,0,0,0.5,0.837758041,2.365,1.41,0.3,127256
-3,2.5,6.5,0,0,0.5,0.837758041,2.408,1.41,0.3,127257
-3,2.5,6.5,0,0,0.5,0.837758041,2.451,1.41,0.3,127258
-3,2.5,6.5,0,0,0.5,0.837758041,2.494,1.41,0.3,127259
-3,2.5,6.5,0,0,0.5,0.837758041,2.537,1.41,0.3,127260
-3,2.5,6.5,0,0,0.5,0.837758041,2.58,1.41,0.3,127261
-3,2.5,6.5,0,0,0.5,0.837758041,2.623,1.41,0.3,127262
-3,2.5,6.5,0,0,0.5,0.837758041,2.666,1.41,0.3,127263
-3,2.5,6.5,0,0,0.5,0.837758041,2.709,1.41,0.3,127264
-3,2.5,6.5,0,0,0.5,0.837758041,2.752,1.41,0.3,127265
-3,2.5,6.5,0,0,0.5,0.837758041,2.795,1.41,0.3,127266
-3,2.5,6.5,0,0,0.5,0.837758041,2.838,1.41,0.3,127267
-3,2.5,6.5,0,0,0.5,0.837758041,2.881,1.41,0.3,127268
-3,2.5,6.5,0,0,0.5,0.837758041,2.924,1.41,0.3,127269
-3,2.5,6.5,0,0,0.5,0.837758041,2.967,1.41,0.3,127270
-3,2.5,6.5,0,0,0.5,0.837758041,3.01,1.41,0.3,127271
-3,2.5,6.5,0,0,0.5,0.837758041,3.053,1.41,0.3,127272
-3,2.5,6.5,0,0,0.5,0.837758041,3.096,1.41,0.3,127273
-3,2.5,6.5,0,0,0.5,0.837758041,3.139,1.41,0.3,127274
-3,2.5,6.5,0,0,0.5,0.837758041,3.182,1.41,0.3,127275
-3,2.5,6.5,0,0,0.5,0.837758041,3.225,1.41,0.3,127276
-3,2.5,6.5,0,0,0.5,0.837758041,3.268,1.41,0.3,127277
-3,2.5,6.5,0,0,0.5,0.837758041,3.311,1.41,0.3,127278
-3,2.5,6.5,0,0,0.5,0.837758041,3.354,1.41,0.3,127279
-3,2.5,6.5,0,0,0.5,0.837758041,3.397,1.41,0.3,127280
-3,2.5,6.5,0,0,0.5,0.837758041,3.44,1.41,0.3,127281
-3,2.5,6.5,0,0,0.5,0.837758041,3.483,1.41,0.3,127282
-3,2.5,6.5,0,0,0.5,0.837758041,3.526,1.41,0.3,127283
-3,2.5,6.5,0,0,0.5,0.837758041,3.569,1.41,0.3,127284
-3,2.5,6.5,0,0,0.5,0.837758041,3.612,1.41,0.3,127285
-3,2.5,6.5,0,0,0.5,0.837758041,3.655,1.41,0.3,127286
-3,2.5,6.5,0,0,0.5,0.837758041,3.698,1.41,0.3,127287
-3,2.5,6.5,0,0,0.5,0.837758041,3.741,1.41,0.3,127288
-3,2.5,6.5,0,0,0.5,0.837758041,3.784,1.41,0.3,127289
-3,2.5,6.5,0,0,0.5,0.837758041,3.827,1.41,0.3,127290
-3,2.5,6.5,0,0,0.5,0.837758041,3.87,1.41,0.3,127291
-3,2.5,6.5,0,0,0.5,0.837758041,3.913,1.41,0.3,127292
-3,2.5,6.5,0,0,0.5,0.837758041,3.956,1.41,0.3,127293
-3,2.5,6.5,0,0,0.5,0.837758041,3.999,1.41,0.3,127294
-3,2.5,6.5,0,0,0.5,0.837758041,4.042,1.41,0.3,127295
-3,2.5,6.5,0,0,0.5,0.837758041,4.085,1.41,0.3,127296
-3,2.5,6.5,0,0,0.5,0.837758041,4.128,1.41,0.3,127297
-3,2.5,6.5,0,0,0.5,0.837758041,4.171,1.41,0.3,127298
-3,2.5,6.5,0,0,0.5,0.837758041,4.214,1.41,0.3,127299
-3,2.5,6.5,0,0,0.5,0.837758041,4.257,1.41,0.3,127300
-3,2.5,7,0,0,0.5,0.837758041,0,1.41,0.3,127301
-3,2.5,7,0,0,0.5,0.837758041,0.043,1.41,0.3,127302
-3,2.5,7,0,0,0.5,0.837758041,0.086,1.41,0.3,127303
-3,2.5,7,0,0,0.5,0.837758041,0.129,1.41,0.3,127304
-3,2.5,7,0,0,0.5,0.837758041,0.172,1.41,0.3,127305
-3,2.5,7,0,0,0.5,0.837758041,0.215,1.41,0.3,127306
-3,2.5,7,0,0,0.5,0.837758041,0.258,1.41,0.3,127307
-3,2.5,7,0,0,0.5,0.837758041,0.301,1.41,0.3,127308
-3,2.5,7,0,0,0.5,0.837758041,0.344,1.41,0.3,127309
-3,2.5,7,0,0,0.5,0.837758041,0.387,1.41,0.3,127310
-3,2.5,7,0,0,0.5,0.837758041,0.43,1.41,0.3,127311
-3,2.5,7,0,0,0.5,0.837758041,0.473,1.41,0.3,127312
-3,2.5,7,0,0,0.5,0.837758041,0.516,1.41,0.3,127313
-3,2.5,7,0,0,0.5,0.837758041,0.559,1.41,0.3,127314
-3,2.5,7,0,0,0.5,0.837758041,0.602,1.41,0.3,127315
-3,2.5,7,0,0,0.5,0.837758041,0.645,1.41,0.3,127316
-3,2.5,7,0,0,0.5,0.837758041,0.688,1.41,0.3,127317
-3,2.5,7,0,0,0.5,0.837758041,0.731,1.41,0.3,127318
-3,2.5,7,0,0,0.5,0.837758041,0.774,1.41,0.3,127319
-3,2.5,7,0,0,0.5,0.837758041,0.817,1.41,0.3,127320
-3,2.5,7,0,0,0.5,0.837758041,0.86,1.41,0.3,127321
-3,2.5,7,0,0,0.5,0.837758041,0.903,1.41,0.3,127322
-3,2.5,7,0,0,0.5,0.837758041,0.946,1.41,0.3,127323
-3,2.5,7,0,0,0.5,0.837758041,0.989,1.41,0.3,127324
-3,2.5,7,0,0,0.5,0.837758041,1.032,1.41,0.3,127325
-3,2.5,7,0,0,0.5,0.837758041,1.075,1.41,0.3,127326
-3,2.5,7,0,0,0.5,0.837758041,1.118,1.41,0.3,127327
-3,2.5,7,0,0,0.5,0.837758041,1.161,1.41,0.3,127328
-3,2.5,7,0,0,0.5,0.837758041,1.204,1.41,0.3,127329
-3,2.5,7,0,0,0.5,0.837758041,1.247,1.41,0.3,127330
-3,2.5,7,0,0,0.5,0.837758041,1.29,1.41,0.3,127331
-3,2.5,7,0,0,0.5,0.837758041,1.333,1.41,0.3,127332
-3,2.5,7,0,0,0.5,0.837758041,1.376,1.41,0.3,127333
-3,2.5,7,0,0,0.5,0.837758041,1.419,1.41,0.3,127334
-3,2.5,7,0,0,0.5,0.837758041,1.462,1.41,0.3,127335
-3,2.5,7,0,0,0.5,0.837758041,1.505,1.41,0.3,127336
-3,2.5,7,0,0,0.5,0.837758041,1.548,1.41,0.3,127337
-3,2.5,7,0,0,0.5,0.837758041,1.591,1.41,0.3,127338
-3,2.5,7,0,0,0.5,0.837758041,1.634,1.41,0.3,127339
-3,2.5,7,0,0,0.5,0.837758041,1.677,1.41,0.3,127340
-3,2.5,7,0,0,0.5,0.837758041,1.72,1.41,0.3,127341
-3,2.5,7,0,0,0.5,0.837758041,1.763,1.41,0.3,127342
-3,2.5,7,0,0,0.5,0.837758041,1.806,1.41,0.3,127343
-3,2.5,7,0,0,0.5,0.837758041,1.849,1.41,0.3,127344
-3,2.5,7,0,0,0.5,0.837758041,1.892,1.41,0.3,127345
-3,2.5,7,0,0,0.5,0.837758041,1.935,1.41,0.3,127346
-3,2.5,7,0,0,0.5,0.837758041,1.978,1.41,0.3,127347
-3,2.5,7,0,0,0.5,0.837758041,2.021,1.41,0.3,127348
-3,2.5,7,0,0,0.5,0.837758041,2.064,1.41,0.3,127349
-3,2.5,7,0,0,0.5,0.837758041,2.107,1.41,0.3,127350
-3,2.5,7,0,0,0.5,0.837758041,2.15,1.41,0.3,127351
-3,2.5,7,0,0,0.5,0.837758041,2.193,1.41,0.3,127352
-3,2.5,7,0,0,0.5,0.837758041,2.236,1.41,0.3,127353
-3,2.5,7,0,0,0.5,0.837758041,2.279,1.41,0.3,127354
-3,2.5,7,0,0,0.5,0.837758041,2.322,1.41,0.3,127355
-3,2.5,7,0,0,0.5,0.837758041,2.365,1.41,0.3,127356
-3,2.5,7,0,0,0.5,0.837758041,2.408,1.41,0.3,127357
-3,2.5,7,0,0,0.5,0.837758041,2.451,1.41,0.3,127358
-3,2.5,7,0,0,0.5,0.837758041,2.494,1.41,0.3,127359
-3,2.5,7,0,0,0.5,0.837758041,2.537,1.41,0.3,127360
-3,2.5,7,0,0,0.5,0.837758041,2.58,1.41,0.3,127361
-3,2.5,7,0,0,0.5,0.837758041,2.623,1.41,0.3,127362
-3,2.5,7,0,0,0.5,0.837758041,2.666,1.41,0.3,127363
-3,2.5,7,0,0,0.5,0.837758041,2.709,1.41,0.3,127364
-3,2.5,7,0,0,0.5,0.837758041,2.752,1.41,0.3,127365
-3,2.5,7,0,0,0.5,0.837758041,2.795,1.41,0.3,127366
-3,2.5,7,0,0,0.5,0.837758041,2.838,1.41,0.3,127367
-3,2.5,7,0,0,0.5,0.837758041,2.881,1.41,0.3,127368
-3,2.5,7,0,0,0.5,0.837758041,2.924,1.41,0.3,127369
-3,2.5,7,0,0,0.5,0.837758041,2.967,1.41,0.3,127370
-3,2.5,7,0,0,0.5,0.837758041,3.01,1.41,0.3,127371
-3,2.5,7,0,0,0.5,0.837758041,3.053,1.41,0.3,127372
-3,2.5,7,0,0,0.5,0.837758041,3.096,1.41,0.3,127373
-3,2.5,7,0,0,0.5,0.837758041,3.139,1.41,0.3,127374
-3,2.5,7,0,0,0.5,0.837758041,3.182,1.41,0.3,127375
-3,2.5,7,0,0,0.5,0.837758041,3.225,1.41,0.3,127376
-3,2.5,7,0,0,0.5,0.837758041,3.268,1.41,0.3,127377
-3,2.5,7,0,0,0.5,0.837758041,3.311,1.41,0.3,127378
-3,2.5,7,0,0,0.5,0.837758041,3.354,1.41,0.3,127379
-3,2.5,7,0,0,0.5,0.837758041,3.397,1.41,0.3,127380
-3,2.5,7,0,0,0.5,0.837758041,3.44,1.41,0.3,127381
-3,2.5,7,0,0,0.5,0.837758041,3.483,1.41,0.3,127382
-3,2.5,7,0,0,0.5,0.837758041,3.526,1.41,0.3,127383
-3,2.5,7,0,0,0.5,0.837758041,3.569,1.41,0.3,127384
-3,2.5,7,0,0,0.5,0.837758041,3.612,1.41,0.3,127385
-3,2.5,7,0,0,0.5,0.837758041,3.655,1.41,0.3,127386
-3,2.5,7,0,0,0.5,0.837758041,3.698,1.41,0.3,127387
-3,2.5,7,0,0,0.5,0.837758041,3.741,1.41,0.3,127388
-3,2.5,7,0,0,0.5,0.837758041,3.784,1.41,0.3,127389
-3,2.5,7,0,0,0.5,0.837758041,3.827,1.41,0.3,127390
-3,2.5,7,0,0,0.5,0.837758041,3.87,1.41,0.3,127391
-3,2.5,7,0,0,0.5,0.837758041,3.913,1.41,0.3,127392
-3,2.5,7,0,0,0.5,0.837758041,3.956,1.41,0.3,127393
-3,2.5,7,0,0,0.5,0.837758041,3.999,1.41,0.3,127394
-3,2.5,7,0,0,0.5,0.837758041,4.042,1.41,0.3,127395
-3,2.5,7,0,0,0.5,0.837758041,4.085,1.41,0.3,127396
-3,2.5,7,0,0,0.5,0.837758041,4.128,1.41,0.3,127397
-3,2.5,7,0,0,0.5,0.837758041,4.171,1.41,0.3,127398
-3,2.5,7,0,0,0.5,0.837758041,4.214,1.41,0.3,127399
-3,2.5,7,0,0,0.5,0.837758041,4.257,1.41,0.3,127400
-3,2.5,7.5,0,0,0.5,0.837758041,0,1.41,0.3,127401
-3,2.5,7.5,0,0,0.5,0.837758041,0.043,1.41,0.3,127402
-3,2.5,7.5,0,0,0.5,0.837758041,0.086,1.41,0.3,127403
-3,2.5,7.5,0,0,0.5,0.837758041,0.129,1.41,0.3,127404
-3,2.5,7.5,0,0,0.5,0.837758041,0.172,1.41,0.3,127405
-3,2.5,7.5,0,0,0.5,0.837758041,0.215,1.41,0.3,127406
-3,2.5,7.5,0,0,0.5,0.837758041,0.258,1.41,0.3,127407
-3,2.5,7.5,0,0,0.5,0.837758041,0.301,1.41,0.3,127408
-3,2.5,7.5,0,0,0.5,0.837758041,0.344,1.41,0.3,127409
-3,2.5,7.5,0,0,0.5,0.837758041,0.387,1.41,0.3,127410
-3,2.5,7.5,0,0,0.5,0.837758041,0.43,1.41,0.3,127411
-3,2.5,7.5,0,0,0.5,0.837758041,0.473,1.41,0.3,127412
-3,2.5,7.5,0,0,0.5,0.837758041,0.516,1.41,0.3,127413
-3,2.5,7.5,0,0,0.5,0.837758041,0.559,1.41,0.3,127414
-3,2.5,7.5,0,0,0.5,0.837758041,0.602,1.41,0.3,127415
-3,2.5,7.5,0,0,0.5,0.837758041,0.645,1.41,0.3,127416
-3,2.5,7.5,0,0,0.5,0.837758041,0.688,1.41,0.3,127417
-3,2.5,7.5,0,0,0.5,0.837758041,0.731,1.41,0.3,127418
-3,2.5,7.5,0,0,0.5,0.837758041,0.774,1.41,0.3,127419
-3,2.5,7.5,0,0,0.5,0.837758041,0.817,1.41,0.3,127420
-3,2.5,7.5,0,0,0.5,0.837758041,0.86,1.41,0.3,127421
-3,2.5,7.5,0,0,0.5,0.837758041,0.903,1.41,0.3,127422
-3,2.5,7.5,0,0,0.5,0.837758041,0.946,1.41,0.3,127423
-3,2.5,7.5,0,0,0.5,0.837758041,0.989,1.41,0.3,127424
-3,2.5,7.5,0,0,0.5,0.837758041,1.032,1.41,0.3,127425
-3,2.5,7.5,0,0,0.5,0.837758041,1.075,1.41,0.3,127426
-3,2.5,7.5,0,0,0.5,0.837758041,1.118,1.41,0.3,127427
-3,2.5,7.5,0,0,0.5,0.837758041,1.161,1.41,0.3,127428
-3,2.5,7.5,0,0,0.5,0.837758041,1.204,1.41,0.3,127429
-3,2.5,7.5,0,0,0.5,0.837758041,1.247,1.41,0.3,127430
-3,2.5,7.5,0,0,0.5,0.837758041,1.29,1.41,0.3,127431
-3,2.5,7.5,0,0,0.5,0.837758041,1.333,1.41,0.3,127432
-3,2.5,7.5,0,0,0.5,0.837758041,1.376,1.41,0.3,127433
-3,2.5,7.5,0,0,0.5,0.837758041,1.419,1.41,0.3,127434
-3,2.5,7.5,0,0,0.5,0.837758041,1.462,1.41,0.3,127435
-3,2.5,7.5,0,0,0.5,0.837758041,1.505,1.41,0.3,127436
-3,2.5,7.5,0,0,0.5,0.837758041,1.548,1.41,0.3,127437
-3,2.5,7.5,0,0,0.5,0.837758041,1.591,1.41,0.3,127438
-3,2.5,7.5,0,0,0.5,0.837758041,1.634,1.41,0.3,127439
-3,2.5,7.5,0,0,0.5,0.837758041,1.677,1.41,0.3,127440
-3,2.5,7.5,0,0,0.5,0.837758041,1.72,1.41,0.3,127441
-3,2.5,7.5,0,0,0.5,0.837758041,1.763,1.41,0.3,127442
-3,2.5,7.5,0,0,0.5,0.837758041,1.806,1.41,0.3,127443
-3,2.5,7.5,0,0,0.5,0.837758041,1.849,1.41,0.3,127444
-3,2.5,7.5,0,0,0.5,0.837758041,1.892,1.41,0.3,127445
-3,2.5,7.5,0,0,0.5,0.837758041,1.935,1.41,0.3,127446
-3,2.5,7.5,0,0,0.5,0.837758041,1.978,1.41,0.3,127447
-3,2.5,7.5,0,0,0.5,0.837758041,2.021,1.41,0.3,127448
-3,2.5,7.5,0,0,0.5,0.837758041,2.064,1.41,0.3,127449
-3,2.5,7.5,0,0,0.5,0.837758041,2.107,1.41,0.3,127450
-3,2.5,7.5,0,0,0.5,0.837758041,2.15,1.41,0.3,127451
-3,2.5,7.5,0,0,0.5,0.837758041,2.193,1.41,0.3,127452
-3,2.5,7.5,0,0,0.5,0.837758041,2.236,1.41,0.3,127453
-3,2.5,7.5,0,0,0.5,0.837758041,2.279,1.41,0.3,127454
-3,2.5,7.5,0,0,0.5,0.837758041,2.322,1.41,0.3,127455
-3,2.5,7.5,0,0,0.5,0.837758041,2.365,1.41,0.3,127456
-3,2.5,7.5,0,0,0.5,0.837758041,2.408,1.41,0.3,127457
-3,2.5,7.5,0,0,0.5,0.837758041,2.451,1.41,0.3,127458
-3,2.5,7.5,0,0,0.5,0.837758041,2.494,1.41,0.3,127459
-3,2.5,7.5,0,0,0.5,0.837758041,2.537,1.41,0.3,127460
-3,2.5,7.5,0,0,0.5,0.837758041,2.58,1.41,0.3,127461
-3,2.5,7.5,0,0,0.5,0.837758041,2.623,1.41,0.3,127462
-3,2.5,7.5,0,0,0.5,0.837758041,2.666,1.41,0.3,127463
-3,2.5,7.5,0,0,0.5,0.837758041,2.709,1.41,0.3,127464
-3,2.5,7.5,0,0,0.5,0.837758041,2.752,1.41,0.3,127465
-3,2.5,7.5,0,0,0.5,0.837758041,2.795,1.41,0.3,127466
-3,2.5,7.5,0,0,0.5,0.837758041,2.838,1.41,0.3,127467
-3,2.5,7.5,0,0,0.5,0.837758041,2.881,1.41,0.3,127468
-3,2.5,7.5,0,0,0.5,0.837758041,2.924,1.41,0.3,127469
-3,2.5,7.5,0,0,0.5,0.837758041,2.967,1.41,0.3,127470
-3,2.5,7.5,0,0,0.5,0.837758041,3.01,1.41,0.3,127471
-3,2.5,7.5,0,0,0.5,0.837758041,3.053,1.41,0.3,127472
-3,2.5,7.5,0,0,0.5,0.837758041,3.096,1.41,0.3,127473
-3,2.5,7.5,0,0,0.5,0.837758041,3.139,1.41,0.3,127474
-3,2.5,7.5,0,0,0.5,0.837758041,3.182,1.41,0.3,127475
-3,2.5,7.5,0,0,0.5,0.837758041,3.225,1.41,0.3,127476
-3,2.5,7.5,0,0,0.5,0.837758041,3.268,1.41,0.3,127477
-3,2.5,7.5,0,0,0.5,0.837758041,3.311,1.41,0.3,127478
-3,2.5,7.5,0,0,0.5,0.837758041,3.354,1.41,0.3,127479
-3,2.5,7.5,0,0,0.5,0.837758041,3.397,1.41,0.3,127480
-3,2.5,7.5,0,0,0.5,0.837758041,3.44,1.41,0.3,127481
-3,2.5,7.5,0,0,0.5,0.837758041,3.483,1.41,0.3,127482
-3,2.5,7.5,0,0,0.5,0.837758041,3.526,1.41,0.3,127483
-3,2.5,7.5,0,0,0.5,0.837758041,3.569,1.41,0.3,127484
-3,2.5,7.5,0,0,0.5,0.837758041,3.612,1.41,0.3,127485
-3,2.5,7.5,0,0,0.5,0.837758041,3.655,1.41,0.3,127486
-3,2.5,7.5,0,0,0.5,0.837758041,3.698,1.41,0.3,127487
-3,2.5,7.5,0,0,0.5,0.837758041,3.741,1.41,0.3,127488
-3,2.5,7.5,0,0,0.5,0.837758041,3.784,1.41,0.3,127489
-3,2.5,7.5,0,0,0.5,0.837758041,3.827,1.41,0.3,127490
-3,2.5,7.5,0,0,0.5,0.837758041,3.87,1.41,0.3,127491
-3,2.5,7.5,0,0,0.5,0.837758041,3.913,1.41,0.3,127492
-3,2.5,7.5,0,0,0.5,0.837758041,3.956,1.41,0.3,127493
-3,2.5,7.5,0,0,0.5,0.837758041,3.999,1.41,0.3,127494
-3,2.5,7.5,0,0,0.5,0.837758041,4.042,1.41,0.3,127495
-3,2.5,7.5,0,0,0.5,0.837758041,4.085,1.41,0.3,127496
-3,2.5,7.5,0,0,0.5,0.837758041,4.128,1.41,0.3,127497
-3,2.5,7.5,0,0,0.5,0.837758041,4.171,1.41,0.3,127498
-3,2.5,7.5,0,0,0.5,0.837758041,4.214,1.41,0.3,127499
-3,2.5,7.5,0,0,0.5,0.837758041,4.257,1.41,0.3,127500
-3,2.5,8,0,0,0.5,0.837758041,0,1.41,0.3,127501
-3,2.5,8,0,0,0.5,0.837758041,0.043,1.41,0.3,127502
-3,2.5,8,0,0,0.5,0.837758041,0.086,1.41,0.3,127503
-3,2.5,8,0,0,0.5,0.837758041,0.129,1.41,0.3,127504
-3,2.5,8,0,0,0.5,0.837758041,0.172,1.41,0.3,127505
-3,2.5,8,0,0,0.5,0.837758041,0.215,1.41,0.3,127506
-3,2.5,8,0,0,0.5,0.837758041,0.258,1.41,0.3,127507
-3,2.5,8,0,0,0.5,0.837758041,0.301,1.41,0.3,127508
-3,2.5,8,0,0,0.5,0.837758041,0.344,1.41,0.3,127509
-3,2.5,8,0,0,0.5,0.837758041,0.387,1.41,0.3,127510
-3,2.5,8,0,0,0.5,0.837758041,0.43,1.41,0.3,127511
-3,2.5,8,0,0,0.5,0.837758041,0.473,1.41,0.3,127512
-3,2.5,8,0,0,0.5,0.837758041,0.516,1.41,0.3,127513
-3,2.5,8,0,0,0.5,0.837758041,0.559,1.41,0.3,127514
-3,2.5,8,0,0,0.5,0.837758041,0.602,1.41,0.3,127515
-3,2.5,8,0,0,0.5,0.837758041,0.645,1.41,0.3,127516
-3,2.5,8,0,0,0.5,0.837758041,0.688,1.41,0.3,127517
-3,2.5,8,0,0,0.5,0.837758041,0.731,1.41,0.3,127518
-3,2.5,8,0,0,0.5,0.837758041,0.774,1.41,0.3,127519
-3,2.5,8,0,0,0.5,0.837758041,0.817,1.41,0.3,127520
