X,Y,Z,head,inc,speed,flow,lag,seal_length,seal_width,run
-3,-6.5,5.5,0,0,4,0.837758041,0.989,1.41,0.3,42424
-3,-6.5,5.5,0,0,4,0.837758041,1.032,1.41,0.3,42425
-3,-6.5,5.5,0,0,4,0.837758041,1.075,1.41,0.3,42426
-3,-6.5,5.5,0,0,4,0.837758041,1.118,1.41,0.3,42427
-3,-6.5,5.5,0,0,4,0.837758041,1.161,1.41,0.3,42428
-3,-6.5,5.5,0,0,4,0.837758041,1.204,1.41,0.3,42429
-3,-6.5,5.5,0,0,4,0.837758041,1.247,1.41,0.3,42430
-3,-6.5,5.5,0,0,4,0.837758041,1.29,1.41,0.3,42431
-3,-6.5,5.5,0,0,4,0.837758041,1.333,1.41,0.3,42432
-3,-6.5,5.5,0,0,4,0.837758041,1.376,1.41,0.3,42433
-3,-6.5,5.5,0,0,4,0.837758041,1.419,1.41,0.3,42434
-3,-6.5,5.5,0,0,4,0.837758041,1.462,1.41,0.3,42435
-3,-6.5,5.5,0,0,4,0.837758041,1.505,1.41,0.3,42436
-3,-6.5,5.5,0,0,4,0.837758041,1.548,1.41,0.3,42437
-3,-6.5,5.5,0,0,4,0.837758041,1.591,1.41,0.3,42438
-3,-6.5,5.5,0,0,4,0.837758041,1.634,1.41,0.3,42439
-3,-6.5,5.5,0,0,4,0.837758041,1.677,1.41,0.3,42440
-3,-6.5,5.5,0,0,4,0.837758041,1.72,1.41,0.3,42441
-3,-6.5,5.5,0,0,4,0.837758041,1.763,1.41,0.3,42442
-3,-6.5,5.5,0,0,4,0.837758041,1.806,1.41,0.3,42443
-3,-6.5,5.5,0,0,4,0.837758041,1.849,1.41,0.3,42444
-3,-6.5,5.5,0,0,4,0.837758041,1.892,1.41,0.3,42445
-3,-6.5,5.5,0,0,4,0.837758041,1.935,1.41,0.3,42446
-3,-6.5,5.5,0,0,4,0.837758041,1.978,1.41,0.3,42447
-3,-6.5,5.5,0,0,4,0.837758041,2.021,1.41,0.3,42448
-3,-6.5,5.5,0,0,4,0.837758041,2.064,1.41,0.3,42449
-3,-6.5,5.5,0,0,4,0.837758041,2.107,1.41,0.3,42450
-3,-6.5,5.5,0,0,4,0.837758041,2.15,1.41,0.3,42451
-3,-6.5,5.5,0,0,4,0.837758041,2.193,1.41,0.3,42452
-3,-6.5,5.5,0,0,4,0.837758041,2.236,1.41,0.3,42453
-3,-6.5,5.5,0,0,4,0.837758041,2.279,1.41,0.3,42454
-3,-6.5,5.5,0,0,4,0.837758041,2.322,1.41,0.3,42455
-3,-6.5,5.5,0,0,4,0.837758041,2.365,1.41,0.3,42456
-3,-6.5,5.5,0,0,4,0.837758041,2.408,1.41,0.3,42457
-3,-6.5,5.5,0,0,4,0.837758041,2.451,1.41,0.3,42458
-3,-6.5,5.5,0,0,4,0.837758041,2.494,1.41,0.3,42459
-3,-6.5,5.5,0,0,4,0.837758041,2.537,1.41,0.3,42460
-3,-6.5,5.5,0,0,4,0.837758041,2.58,1.41,0.3,42461
-3,-6.5,5.5,0,0,4,0.837758041,2.623,1.41,0.3,42462
-3,-6.5,5.5,0,0,4,0.837758041,2.666,1.41,0.3,42463
-3,-6.5,5.5,0,0,4,0.837758041,2.709,1.41,0.3,42464
-3,-6.5,5.5,0,0,4,0.837758041,2.752,1.41,0.3,42465
-3,-6.5,5.5,0,0,4,0.837758041,2.795,1.41,0.3,42466
-3,-6.5,5.5,0,0,4,0.837758041,2.838,1.41,0.3,42467
-3,-6.5,5.5,0,0,4,0.837758041,2.881,1.41,0.3,42468
-3,-6.5,5.5,0,0,4,0.837758041,2.924,1.41,0.3,42469
-3,-6.5,5.5,0,0,4,0.837758041,2.967,1.41,0.3,42470
-3,-6.5,5.5,0,0,4,0.837758041,3.01,1.41,0.3,42471
-3,-6.5,5.5,0,0,4,0.837758041,3.053,1.41,0.3,42472
-3,-6.5,5.5,0,0,4,0.837758041,3.096,1.41,0.3,42473
-3,-6.5,5.5,0,0,4,0.837758041,3.139,1.41,0.3,42474
-3,-6.5,5.5,0,0,4,0.837758041,3.182,1.41,0.3,42475
-3,-6.5,5.5,0,0,4,0.837758041,3.225,1.41,0.3,42476
-3,-6.5,5.5,0,0,4,0.837758041,3.268,1.41,0.3,42477
-3,-6.5,5.5,0,0,4,0.837758041,3.311,1.41,0.3,42478
-3,-6.5,5.5,0,0,4,0.837758041,3.354,1.41,0.3,42479
-3,-6.5,5.5,0,0,4,0.837758041,3.397,1.41,0.3,42480
-3,-6.5,5.5,0,0,4,0.837758041,3.44,1.41,0.3,42481
-3,-6.5,5.5,0,0,4,0.837758041,3.483,1.41,0.3,42482
-3,-6.5,5.5,0,0,4,0.837758041,3.526,1.41,0.3,42483
-3,-6.5,5.5,0,0,4,0.837758041,3.569,1.41,0.3,42484
-3,-6.5,5.5,0,0,4,0.837758041,3.612,1.41,0.3,42485
-3,-6.5,5.5,0,0,4,0.837758041,3.655,1.41,0.3,42486
-3,-6.5,5.5,0,0,4,0.837758041,3.698,1.41,0.3,42487
-3,-6.5,5.5,0,0,4,0.837758041,3.741,1.41,0.3,42488
-3,-6.5,5.5,0,0,4,0.837758041,3.784,1.41,0.3,42489
-3,-6.5,5.5,0,0,4,0.837758041,3.827,1.41,0.3,42490
-3,-6.5,5.5,0,0,4,0.837758041,3.87,1.41,0.3,42491
-3,-6.5,5.5,0,0,4,0.837758041,3.913,1.41,0.3,42492
-3,-6.5,5.5,0,0,4,0.837758041,3.956,1.41,0.3,42493
-3,-6.5,5.5,0,0,4,0.837758041,3.999,1.41,0.3,42494
-3,-6.5,5.5,0,0,4,0.837758041,4.042,1.41,0.3,42495
-3,-6.5,5.5,0,0,4,0.837758041,4.085,1.41,0.3,42496
-3,-6.5,5.5,0,0,4,0.837758041,4.128,1.41,0.3,42497
-3,-6.5,5.5,0,0,4,0.837758041,4.171,1.41,0.3,42498
-3,-6.5,5.5,0,0,4,0.837758041,4.214,1.41,0.3,42499
-3,-6.5,5.5,0,0,4,0.837758041,4.257,1.41,0.3,42500
-3,-6.5,6,0,0,4,0.837758041,0,1.41,0.3,42501
-3,-6.5,6,0,0,4,0.837758041,0.043,1.41,0.3,42502
-3,-6.5,6,0,0,4,0.837758041,0.086,1.41,0.3,42503
-3,-6.5,6,0,0,4,0.837758041,0.129,1.41,0.3,42504
-3,-6.5,6,0,0,4,0.837758041,0.172,1.41,0.3,42505
-3,-6.5,6,0,0,4,0.837758041,0.215,1.41,0.3,42506
-3,-6.5,6,0,0,4,0.837758041,0.258,1.41,0.3,42507
-3,-6.5,6,0,0,4,0.837758041,0.301,1.41,0.3,42508
-3,-6.5,6,0,0,4,0.837758041,0.344,1.41,0.3,42509
-3,-6.5,6,0,0,4,0.837758041,0.387,1.41,0.3,42510
-3,-6.5,6,0,0,4,0.837758041,0.43,1.41,0.3,42511
-3,-6.5,6,0,0,4,0.837758041,0.473,1.41,0.3,42512
-3,-6.5,6,0,0,4,0.837758041,0.516,1.41,0.3,42513
-3,-6.5,6,0,0,4,0.837758041,0.559,1.41,0.3,42514
-3,-6.5,6,0,0,4,0.837758041,0.602,1.41,0.3,42515
-3,-6.5,6,0,0,4,0.837758041,0.645,1.41,0.3,42516
-3,-6.5,6,0,0,4,0.837758041,0.688,1.41,0.3,42517
-3,-6.5,6,0,0,4,0.837758041,0.731,1.41,0.3,42518
-3,-6.5,6,0,0,4,0.837758041,0.774,1.41,0.3,42519
-3,-6.5,6,0,0,4,0.837758041,0.817,1.41,0.3,42520
-3,-6.5,6,0,0,4,0.837758041,0.86,1.41,0.3,42521
-3,-6.5,6,0,0,4,0.837758041,0.903,1.41,0.3,42522
-3,-6.5,6,0,0,4,0.837758041,0.946,1.41,0.3,42523
-3,-6.5,6,0,0,4,0.837758041,0.989,1.41,0.3,42524
-3,-6.5,6,0,0,4,0.837758041,1.032,1.41,0.3,42525
-3,-6.5,6,0,0,4,0.837758041,1.075,1.41,0.3,42526
-3,-6.5,6,0,0,4,0.837758041,1.118,1.41,0.3,42527
-3,-6.5,6,0,0,4,0.837758041,1.161,1.41,0.3,42528
-3,-6.5,6,0,0,4,0.837758041,1.204,1.41,0.3,42529
-3,-6.5,6,0,0,4,0.837758041,1.247,1.41,0.3,42530
-3,-6.5,6,0,0,4,0.837758041,1.29,1.41,0.3,42531
-3,-6.5,6,0,0,4,0.837758041,1.333,1.41,0.3,42532
-3,-6.5,6,0,0,4,0.837758041,1.376,1.41,0.3,42533
-3,-6.5,6,0,0,4,0.837758041,1.419,1.41,0.3,42534
-3,-6.5,6,0,0,4,0.837758041,1.462,1.41,0.3,42535
-3,-6.5,6,0,0,4,0.837758041,1.505,1.41,0.3,42536
-3,-6.5,6,0,0,4,0.837758041,1.548,1.41,0.3,42537
-3,-6.5,6,0,0,4,0.837758041,1.591,1.41,0.3,42538
-3,-6.5,6,0,0,4,0.837758041,1.634,1.41,0.3,42539
-3,-6.5,6,0,0,4,0.837758041,1.677,1.41,0.3,42540
-3,-6.5,6,0,0,4,0.837758041,1.72,1.41,0.3,42541
-3,-6.5,6,0,0,4,0.837758041,1.763,1.41,0.3,42542
-3,-6.5,6,0,0,4,0.837758041,1.806,1.41,0.3,42543
-3,-6.5,6,0,0,4,0.837758041,1.849,1.41,0.3,42544
-3,-6.5,6,0,0,4,0.837758041,1.892,1.41,0.3,42545
-3,-6.5,6,0,0,4,0.837758041,1.935,1.41,0.3,42546
-3,-6.5,6,0,0,4,0.837758041,1.978,1.41,0.3,42547
-3,-6.5,6,0,0,4,0.837758041,2.021,1.41,0.3,42548
-3,-6.5,6,0,0,4,0.837758041,2.064,1.41,0.3,42549
-3,-6.5,6,0,0,4,0.837758041,2.107,1.41,0.3,42550
-3,-6.5,6,0,0,4,0.837758041,2.15,1.41,0.3,42551
-3,-6.5,6,0,0,4,0.837758041,2.193,1.41,0.3,42552
-3,-6.5,6,0,0,4,0.837758041,2.236,1.41,0.3,42553
-3,-6.5,6,0,0,4,0.837758041,2.279,1.41,0.3,42554
-3,-6.5,6,0,0,4,0.837758041,2.322,1.41,0.3,42555
-3,-6.5,6,0,0,4,0.837758041,2.365,1.41,0.3,42556
-3,-6.5,6,0,0,4,0.837758041,2.408,1.41,0.3,42557
-3,-6.5,6,0,0,4,0.837758041,2.451,1.41,0.3,42558
-3,-6.5,6,0,0,4,0.837758041,2.494,1.41,0.3,42559
-3,-6.5,6,0,0,4,0.837758041,2.537,1.41,0.3,42560
-3,-6.5,6,0,0,4,0.837758041,2.58,1.41,0.3,42561
-3,-6.5,6,0,0,4,0.837758041,2.623,1.41,0.3,42562
-3,-6.5,6,0,0,4,0.837758041,2.666,1.41,0.3,42563
-3,-6.5,6,0,0,4,0.837758041,2.709,1.41,0.3,42564
-3,-6.5,6,0,0,4,0.837758041,2.752,1.41,0.3,42565
-3,-6.5,6,0,0,4,0.837758041,2.795,1.41,0.3,42566
-3,-6.5,6,0,0,4,0.837758041,2.838,1.41,0.3,42567
-3,-6.5,6,0,0,4,0.837758041,2.881,1.41,0.3,42568
-3,-6.5,6,0,0,4,0.837758041,2.924,1.41,0.3,42569
-3,-6.5,6,0,0,4,0.837758041,2.967,1.41,0.3,42570
-3,-6.5,6,0,0,4,0.837758041,3.01,1.41,0.3,42571
-3,-6.5,6,0,0,4,0.837758041,3.053,1.41,0.3,42572
-3,-6.5,6,0,0,4,0.837758041,3.096,1.41,0.3,42573
-3,-6.5,6,0,0,4,0.837758041,3.139,1.41,0.3,42574
-3,-6.5,6,0,0,4,0.837758041,3.182,1.41,0.3,42575
-3,-6.5,6,0,0,4,0.837758041,3.225,1.41,0.3,42576
-3,-6.5,6,0,0,4,0.837758041,3.268,1.41,0.3,42577
-3,-6.5,6,0,0,4,0.837758041,3.311,1.41,0.3,42578
-3,-6.5,6,0,0,4,0.837758041,3.354,1.41,0.3,42579
-3,-6.5,6,0,0,4,0.837758041,3.397,1.41,0.3,42580
-3,-6.5,6,0,0,4,0.837758041,3.44,1.41,0.3,42581
-3,-6.5,6,0,0,4,0.837758041,3.483,1.41,0.3,42582
-3,-6.5,6,0,0,4,0.837758041,3.526,1.41,0.3,42583
-3,-6.5,6,0,0,4,0.837758041,3.569,1.41,0.3,42584
-3,-6.5,6,0,0,4,0.837758041,3.612,1.41,0.3,42585
-3,-6.5,6,0,0,4,0.837758041,3.655,1.41,0.3,42586
-3,-6.5,6,0,0,4,0.837758041,3.698,1.41,0.3,42587
-3,-6.5,6,0,0,4,0.837758041,3.741,1.41,0.3,42588
-3,-6.5,6,0,0,4,0.837758041,3.784,1.41,0.3,42589
-3,-6.5,6,0,0,4,0.837758041,3.827,1.41,0.3,42590
-3,-6.5,6,0,0,4,0.837758041,3.87,1.41,0.3,42591
-3,-6.5,6,0,0,4,0.837758041,3.913,1.41,0.3,42592
-3,-6.5,6,0,0,4,0.837758041,3.956,1.41,0.3,42593
-3,-6.5,6,0,0,4,0.837758041,3.999,1.41,0.3,42594
-3,-6.5,6,0,0,4,0.837758041,4.042,1.41,0.3,42595
-3,-6.5,6,0,0,4,0.837758041,4.085,1.41,0.3,42596
-3,-6.5,6,0,0,4,0.837758041,4.128,1.41,0.3,42597
-3,-6.5,6,0,0,4,0.837758041,4.171,1.41,0.3,42598
-3,-6.5,6,0,0,4,0.837758041,4.214,1.41,0.3,42599
-3,-6.5,6,0,0,4,0.837758041,4.257,1.41,0.3,42600
-3,-6.5,6.5,0,0,4,0.837758041,0,1.41,0.3,42601
-3,-6.5,6.5,0,0,4,0.837758041,0.043,1.41,0.3,42602
-3,-6.5,6.5,0,0,4,0.837758041,0.086,1.41,0.3,42603
-3,-6.5,6.5,0,0,4,0.837758041,0.129,1.41,0.3,42604
-3,-6.5,6.5,0,0,4,0.837758041,0.172,1.41,0.3,42605
-3,-6.5,6.5,0,0,4,0.837758041,0.215,1.41,0.3,42606
-3,-6.5,6.5,0,0,4,0.837758041,0.258,1.41,0.3,42607
-3,-6.5,6.5,0,0,4,0.837758041,0.301,1.41,0.3,42608
-3,-6.5,6.5,0,0,4,0.837758041,0.344,1.41,0.3,42609
-3,-6.5,6.5,0,0,4,0.837758041,0.387,1.41,0.3,42610
-3,-6.5,6.5,0,0,4,0.837758041,0.43,1.41,0.3,42611
-3,-6.5,6.5,0,0,4,0.837758041,0.473,1.41,0.3,42612
-3,-6.5,6.5,0,0,4,0.837758041,0.516,1.41,0.3,42613
-3,-6.5,6.5,0,0,4,0.837758041,0.559,1.41,0.3,42614
-3,-6.5,6.5,0,0,4,0.837758041,0.602,1.41,0.3,42615
-3,-6.5,6.5,0,0,4,0.837758041,0.645,1.41,0.3,42616
-3,-6.5,6.5,0,0,4,0.837758041,0.688,1.41,0.3,42617
-3,-6.5,6.5,0,0,4,0.837758041,0.731,1.41,0.3,42618
-3,-6.5,6.5,0,0,4,0.837758041,0.774,1.41,0.3,42619
-3,-6.5,6.5,0,0,4,0.837758041,0.817,1.41,0.3,42620
-3,-6.5,6.5,0,0,4,0.837758041,0.86,1.41,0.3,42621
-3,-6.5,6.5,0,0,4,0.837758041,0.903,1.41,0.3,42622
-3,-6.5,6.5,0,0,4,0.837758041,0.946,1.41,0.3,42623
-3,-6.5,6.5,0,0,4,0.837758041,0.989,1.41,0.3,42624
-3,-6.5,6.5,0,0,4,0.837758041,1.032,1.41,0.3,42625
-3,-6.5,6.5,0,0,4,0.837758041,1.075,1.41,0.3,42626
-3,-6.5,6.5,0,0,4,0.837758041,1.118,1.41,0.3,42627
-3,-6.5,6.5,0,0,4,0.837758041,1.161,1.41,0.3,42628
-3,-6.5,6.5,0,0,4,0.837758041,1.204,1.41,0.3,42629
-3,-6.5,6.5,0,0,4,0.837758041,1.247,1.41,0.3,42630
-3,-6.5,6.5,0,0,4,0.837758041,1.29,1.41,0.3,42631
-3,-6.5,6.5,0,0,4,0.837758041,1.333,1.41,0.3,42632
-3,-6.5,6.5,0,0,4,0.837758041,1.376,1.41,0.3,42633
-3,-6.5,6.5,0,0,4,0.837758041,1.419,1.41,0.3,42634
-3,-6.5,6.5,0,0,4,0.837758041,1.462,1.41,0.3,42635
-3,-6.5,6.5,0,0,4,0.837758041,1.505,1.41,0.3,42636
-3,-6.5,6.5,0,0,4,0.837758041,1.548,1.41,0.3,42637
-3,-6.5,6.5,0,0,4,0.837758041,1.591,1.41,0.3,42638
-3,-6.5,6.5,0,0,4,0.837758041,1.634,1.41,0.3,42639
-3,-6.5,6.5,0,0,4,0.837758041,1.677,1.41,0.3,42640
-3,-6.5,6.5,0,0,4,0.837758041,1.72,1.41,0.3,42641
-3,-6.5,6.5,0,0,4,0.837758041,1.763,1.41,0.3,42642
-3,-6.5,6.5,0,0,4,0.837758041,1.806,1.41,0.3,42643
-3,-6.5,6.5,0,0,4,0.837758041,1.849,1.41,0.3,42644
-3,-6.5,6.5,0,0,4,0.837758041,1.892,1.41,0.3,42645
-3,-6.5,6.5,0,0,4,0.837758041,1.935,1.41,0.3,42646
-3,-6.5,6.5,0,0,4,0.837758041,1.978,1.41,0.3,42647
-3,-6.5,6.5,0,0,4,0.837758041,2.021,1.41,0.3,42648
-3,-6.5,6.5,0,0,4,0.837758041,2.064,1.41,0.3,42649
-3,-6.5,6.5,0,0,4,0.837758041,2.107,1.41,0.3,42650
-3,-6.5,6.5,0,0,4,0.837758041,2.15,1.41,0.3,42651
-3,-6.5,6.5,0,0,4,0.837758041,2.193,1.41,0.3,42652
-3,-6.5,6.5,0,0,4,0.837758041,2.236,1.41,0.3,42653
-3,-6.5,6.5,0,0,4,0.837758041,2.279,1.41,0.3,42654
-3,-6.5,6.5,0,0,4,0.837758041,2.322,1.41,0.3,42655
-3,-6.5,6.5,0,0,4,0.837758041,2.365,1.41,0.3,42656
-3,-6.5,6.5,0,0,4,0.837758041,2.408,1.41,0.3,42657
-3,-6.5,6.5,0,0,4,0.837758041,2.451,1.41,0.3,42658
-3,-6.5,6.5,0,0,4,0.837758041,2.494,1.41,0.3,42659
-3,-6.5,6.5,0,0,4,0.837758041,2.537,1.41,0.3,42660
-3,-6.5,6.5,0,0,4,0.837758041,2.58,1.41,0.3,42661
-3,-6.5,6.5,0,0,4,0.837758041,2.623,1.41,0.3,42662
-3,-6.5,6.5,0,0,4,0.837758041,2.666,1.41,0.3,42663
-3,-6.5,6.5,0,0,4,0.837758041,2.709,1.41,0.3,42664
-3,-6.5,6.5,0,0,4,0.837758041,2.752,1.41,0.3,42665
-3,-6.5,6.5,0,0,4,0.837758041,2.795,1.41,0.3,42666
-3,-6.5,6.5,0,0,4,0.837758041,2.838,1.41,0.3,42667
-3,-6.5,6.5,0,0,4,0.837758041,2.881,1.41,0.3,42668
-3,-6.5,6.5,0,0,4,0.837758041,2.924,1.41,0.3,42669
-3,-6.5,6.5,0,0,4,0.837758041,2.967,1.41,0.3,42670
-3,-6.5,6.5,0,0,4,0.837758041,3.01,1.41,0.3,42671
-3,-6.5,6.5,0,0,4,0.837758041,3.053,1.41,0.3,42672
-3,-6.5,6.5,0,0,4,0.837758041,3.096,1.41,0.3,42673
-3,-6.5,6.5,0,0,4,0.837758041,3.139,1.41,0.3,42674
-3,-6.5,6.5,0,0,4,0.837758041,3.182,1.41,0.3,42675
-3,-6.5,6.5,0,0,4,0.837758041,3.225,1.41,0.3,42676
-3,-6.5,6.5,0,0,4,0.837758041,3.268,1.41,0.3,42677
-3,-6.5,6.5,0,0,4,0.837758041,3.311,1.41,0.3,42678
-3,-6.5,6.5,0,0,4,0.837758041,3.354,1.41,0.3,42679
-3,-6.5,6.5,0,0,4,0.837758041,3.397,1.41,0.3,42680
-3,-6.5,6.5,0,0,4,0.837758041,3.44,1.41,0.3,42681
-3,-6.5,6.5,0,0,4,0.837758041,3.483,1.41,0.3,42682
-3,-6.5,6.5,0,0,4,0.837758041,3.526,1.41,0.3,42683
-3,-6.5,6.5,0,0,4,0.837758041,3.569,1.41,0.3,42684
-3,-6.5,6.5,0,0,4,0.837758041,3.612,1.41,0.3,42685
-3,-6.5,6.5,0,0,4,0.837758041,3.655,1.41,0.3,42686
-3,-6.5,6.5,0,0,4,0.837758041,3.698,1.41,0.3,42687
-3,-6.5,6.5,0,0,4,0.837758041,3.741,1.41,0.3,42688
-3,-6.5,6.5,0,0,4,0.837758041,3.784,1.41,0.3,42689
-3,-6.5,6.5,0,0,4,0.837758041,3.827,1.41,0.3,42690
-3,-6.5,6.5,0,0,4,0.837758041,3.87,1.41,0.3,42691
-3,-6.5,6.5,0,0,4,0.837758041,3.913,1.41,0.3,42692
-3,-6.5,6.5,0,0,4,0.837758041,3.956,1.41,0.3,42693
-3,-6.5,6.5,0,0,4,0.837758041,3.999,1.41,0.3,42694
-3,-6.5,6.5,0,0,4,0.837758041,4.042,1.41,0.3,42695
-3,-6.5,6.5,0,0,4,0.837758041,4.085,1.41,0.3,42696
-3,-6.5,6.5,0,0,4,0.837758041,4.128,1.41,0.3,42697
-3,-6.5,6.5,0,0,4,0.837758041,4.171,1.41,0.3,42698
-3,-6.5,6.5,0,0,4,0.837758041,4.214,1.41,0.3,42699
-3,-6.5,6.5,0,0,4,0.837758041,4.257,1.41,0.3,42700
-3,-6.5,7,0,0,4,0.837758041,0,1.41,0.3,42701
-3,-6.5,7,0,0,4,0.837758041,0.043,1.41,0.3,42702
-3,-6.5,7,0,0,4,0.837758041,0.086,1.41,0.3,42703
-3,-6.5,7,0,0,4,0.837758041,0.129,1.41,0.3,42704
-3,-6.5,7,0,0,4,0.837758041,0.172,1.41,0.3,42705
-3,-6.5,7,0,0,4,0.837758041,0.215,1.41,0.3,42706
-3,-6.5,7,0,0,4,0.837758041,0.258,1.41,0.3,42707
-3,-6.5,7,0,0,4,0.837758041,0.301,1.41,0.3,42708
-3,-6.5,7,0,0,4,0.837758041,0.344,1.41,0.3,42709
-3,-6.5,7,0,0,4,0.837758041,0.387,1.41,0.3,42710
-3,-6.5,7,0,0,4,0.837758041,0.43,1.41,0.3,42711
-3,-6.5,7,0,0,4,0.837758041,0.473,1.41,0.3,42712
-3,-6.5,7,0,0,4,0.837758041,0.516,1.41,0.3,42713
-3,-6.5,7,0,0,4,0.837758041,0.559,1.41,0.3,42714
-3,-6.5,7,0,0,4,0.837758041,0.602,1.41,0.3,42715
-3,-6.5,7,0,0,4,0.837758041,0.645,1.41,0.3,42716
-3,-6.5,7,0,0,4,0.837758041,0.688,1.41,0.3,42717
-3,-6.5,7,0,0,4,0.837758041,0.731,1.41,0.3,42718
-3,-6.5,7,0,0,4,0.837758041,0.774,1.41,0.3,42719
-3,-6.5,7,0,0,4,0.837758041,0.817,1.41,0.3,42720
-3,-6.5,7,0,0,4,0.837758041,0.86,1.41,0.3,42721
-3,-6.5,7,0,0,4,0.837758041,0.903,1.41,0.3,42722
-3,-6.5,7,0,0,4,0.837758041,0.946,1.41,0.3,42723
-3,-6.5,7,0,0,4,0.837758041,0.989,1.41,0.3,42724
-3,-6.5,7,0,0,4,0.837758041,1.032,1.41,0.3,42725
-3,-6.5,7,0,0,4,0.837758041,1.075,1.41,0.3,42726
-3,-6.5,7,0,0,4,0.837758041,1.118,1.41,0.3,42727
-3,-6.5,7,0,0,4,0.837758041,1.161,1.41,0.3,42728
-3,-6.5,7,0,0,4,0.837758041,1.204,1.41,0.3,42729
-3,-6.5,7,0,0,4,0.837758041,1.247,1.41,0.3,42730
-3,-6.5,7,0,0,4,0.837758041,1.29,1.41,0.3,42731
-3,-6.5,7,0,0,4,0.837758041,1.333,1.41,0.3,42732
-3,-6.5,7,0,0,4,0.837758041,1.376,1.41,0.3,42733
-3,-6.5,7,0,0,4,0.837758041,1.419,1.41,0.3,42734
-3,-6.5,7,0,0,4,0.837758041,1.462,1.41,0.3,42735
-3,-6.5,7,0,0,4,0.837758041,1.505,1.41,0.3,42736
-3,-6.5,7,0,0,4,0.837758041,1.548,1.41,0.3,42737
-3,-6.5,7,0,0,4,0.837758041,1.591,1.41,0.3,42738
-3,-6.5,7,0,0,4,0.837758041,1.634,1.41,0.3,42739
-3,-6.5,7,0,0,4,0.837758041,1.677,1.41,0.3,42740
-3,-6.5,7,0,0,4,0.837758041,1.72,1.41,0.3,42741
-3,-6.5,7,0,0,4,0.837758041,1.763,1.41,0.3,42742
-3,-6.5,7,0,0,4,0.837758041,1.806,1.41,0.3,42743
-3,-6.5,7,0,0,4,0.837758041,1.849,1.41,0.3,42744
-3,-6.5,7,0,0,4,0.837758041,1.892,1.41,0.3,42745
-3,-6.5,7,0,0,4,0.837758041,1.935,1.41,0.3,42746
-3,-6.5,7,0,0,4,0.837758041,1.978,1.41,0.3,42747
-3,-6.5,7,0,0,4,0.837758041,2.021,1.41,0.3,42748
