run,sv_x,sv_y,sv_z,nv_x,nv_y,nv_z,hp_x,hp_y,hp_z,sp_x,sp_y,sp_z,Collision_speed
20814.0,3.997279405593872,0.0,0.0,0.0,-3.2118918895721436,-12.646726608276367,-0.03625389561057091,-8.851390838623047,14.974120140075684,-0.13528376817703247,-9.0,15.0,13.646764817610899
20814.0,3.997279405593872,0.0,0.0,0.0,-2.873239755630493,-12.75057315826416,0.028389744460582733,-8.863601684570312,14.948614120483398,-0.06866244226694107,-9.0,15.0,13.667877205680856
20820.0,3.997279405593872,0.0,0.0,0.0,-2.9532785415649414,-12.733357429504395,0.01877553015947342,-8.866791725158691,14.969669342041016,-0.20190510153770447,-9.0,15.0,13.668887822381246
20826.0,3.997279405593872,0.0,0.0,0.0,-9.48034381866455,8.982316970825195,-0.036876097321510315,-8.857573509216309,14.958649635314941,0.13120153546333313,-9.0,15.0,13.65786147048283
20826.0,3.997279405593872,0.0,0.0,0.0,-9.684045791625977,8.752076148986816,0.11744078248739243,-8.853795051574707,14.966740608215332,0.19782286882400513,-9.0,15.0,13.651294009736176
20845.0,3.997279405593872,0.0,0.0,0.0,-3.2208034992218018,-12.654536247253418,-0.05832495167851448,-8.85726261138916,14.966838836669922,0.19782286882400513,-9.0,15.0,13.656101252184392
20845.0,3.997279405593872,0.0,0.0,0.0,-2.893004894256592,-12.745646476745605,0.013868777081370354,-8.86362075805664,14.951388359069824,0.2644442021846771,-9.0,15.0,13.667451397921216
20858.0,3.997279405593872,0.0,0.0,0.0,12.506821632385254,3.8010642528533936,0.0072375452145934105,-8.863611221313477,14.940696716308594,-0.0020411163568496704,-9.0,15.0,13.669196235897473
20863.0,3.997279405593872,0.0,0.0,0.0,12.553132057189941,3.657975912094116,-0.046411409974098206,-8.865693092346191,14.937600135803223,0.13120153546333313,-9.0,15.0,13.672606251370551
20863.0,3.997279405593872,0.0,0.0,0.0,12.443221092224121,3.908144235610962,0.08089406043291092,-8.847262382507324,14.972270965576172,0.19782286882400513,-9.0,15.0,13.641319196062913
20871.0,3.997279405593872,0.0,0.0,0.0,-3.196721315383911,-12.662983894348145,-0.06028242036700249,-8.858534812927246,14.964343070983887,0.19782286882400513,-9.0,15.0,13.6582735426135
20871.0,3.997279405593872,0.0,0.0,0.0,-2.8650903701782227,-12.751380920410156,0.06116735562682152,-8.862725257873535,14.947044372558594,0.2644442021846771,-9.0,15.0,13.666920035424942
20876.0,3.997279405593872,0.0,0.0,0.0,12.558792114257812,3.5257160663604736,0.07605526596307755,-8.856424331665039,15.04328441619873,0.13120153546333313,-9.0,15.0,13.64302690296223
20876.0,3.997279405593872,0.0,0.0,0.0,12.444246292114258,3.9225950241088867,0.15387263894081116,-8.851648330688477,14.978595733642578,0.19782286882400513,-9.0,15.0,13.646401107662896
